resource,identifier,polypeptide_id
GenAtlas,ADRB2,P07550
GenBank Gene Database,Y00106,P07550
GenBank Protein Database,29371,P07550
IUPHAR,29,P07550
Guide to Pharmacology,29,P07550
UniProtKB,P07550,P07550
UniProt Accession,ADRB2_HUMAN,P07550
HUGO Gene Nomenclature Committee (HGNC),HGNC:4846,Q9UL51
Guide to Pharmacology,401,Q9UL51
UniProtKB,Q9UL51,Q9UL51
UniProt Accession,HCN2_HUMAN,Q9UL51
HUGO Gene Nomenclature Committee (HGNC),HGNC:10483,P21817
GenAtlas,RYR1,P21817
GenBank Gene Database,J05200,P21817
GenBank Protein Database,337722,P21817
Guide to Pharmacology,747,P21817
UniProtKB,P21817,P21817
UniProt Accession,RYR1_HUMAN,P21817
HUGO Gene Nomenclature Committee (HGNC),HGNC:10484,Q92736
Guide to Pharmacology,748,Q92736
UniProtKB,Q92736,Q92736
UniProt Accession,RYR2_HUMAN,Q92736
HUGO Gene Nomenclature Committee (HGNC),HGNC:3467,P03372
GenAtlas,ESR1,P03372
GenBank Gene Database,X03635,P03372
GenBank Protein Database,31234,P03372
IUPHAR,620,P03372
Guide to Pharmacology,620,P03372
UniProtKB,P03372,P03372
UniProt Accession,ESR1_HUMAN,P03372
HUGO Gene Nomenclature Committee (HGNC),HGNC:3468,Q92731
GenAtlas,ESR2,Q92731
GenBank Gene Database,AB006590,Q92731
GenBank Protein Database,2911152,Q92731
IUPHAR,621,Q92731
Guide to Pharmacology,621,Q92731
UniProtKB,Q92731,Q92731
UniProt Accession,ESR2_HUMAN,Q92731
HUGO Gene Nomenclature Committee (HGNC),HGNC:644,P10275
GenAtlas,AR,P10275
GenBank Gene Database,M20132,P10275
GenBank Protein Database,178628,P10275
IUPHAR,628,P10275
Guide to Pharmacology,628,P10275
UniProtKB,P10275,P10275
UniProt Accession,ANDR_HUMAN,P10275
HUGO Gene Nomenclature Committee (HGNC),HGNC:18084,Q8NET8
GenAtlas,TRPV3,Q8NET8
GenBank Gene Database,AJ487035,Q8NET8
IUPHAR,509,Q8NET8
Guide to Pharmacology,509,Q8NET8
UniProtKB,Q8NET8,Q8NET8
UniProt Accession,TRPV3_HUMAN,Q8NET8
HUGO Gene Nomenclature Committee (HGNC),HGNC:8156,P35372
GenAtlas,OPRM1,P35372
GenBank Gene Database,L25119,P35372
GenBank Protein Database,452073,P35372
IUPHAR,319,P35372
Guide to Pharmacology,319,P35372
UniProtKB,P35372,P35372
UniProt Accession,OPRM_HUMAN,P35372
HUGO Gene Nomenclature Committee (HGNC),HGNC:1390,Q13936
GenAtlas,CACNA1C,Q13936
GenBank Gene Database,M92270,Q13936
IUPHAR,529,Q13936
Guide to Pharmacology,529,Q13936
UniProtKB,Q13936,Q13936
UniProt Accession,CAC1C_HUMAN,Q13936
HUGO Gene Nomenclature Committee (HGNC),HGNC:6284,Q12791
GenAtlas,KCNMA1,Q12791
GenBank Gene Database,U13913,Q12791
GenBank Protein Database,537439,Q12791
IUPHAR,380,Q12791
Guide to Pharmacology,380,Q12791
UniProtKB,Q12791,Q12791
UniProt Accession,KCMA1_HUMAN,Q12791
HUGO Gene Nomenclature Committee (HGNC),HGNC:1394,O43497
GenAtlas,CACNA1G,O43497
GenBank Gene Database,AF134986,O43497
GenBank Protein Database,6625659,O43497
IUPHAR,535,O43497
Guide to Pharmacology,535,O43497
UniProtKB,O43497,O43497
UniProt Accession,CAC1G_HUMAN,O43497
HUGO Gene Nomenclature Committee (HGNC),HGNC:1950,P11229
GenAtlas,CHRM1,P11229
GenBank Gene Database,X52068,P11229
GenBank Protein Database,34451,P11229
IUPHAR,13,P11229
Guide to Pharmacology,13,P11229
UniProtKB,P11229,P11229
UniProt Accession,ACM1_HUMAN,P11229
HUGO Gene Nomenclature Committee (HGNC),HGNC:1951,P08172
GenAtlas,CHRM2,P08172
GenBank Gene Database,M16404,P08172
GenBank Protein Database,177990,P08172
IUPHAR,14,P08172
Guide to Pharmacology,14,P08172
UniProtKB,P08172,P08172
UniProt Accession,ACM2_HUMAN,P08172
HUGO Gene Nomenclature Committee (HGNC),HGNC:1952,P20309
GenAtlas,CHRM3,P20309
GenBank Gene Database,X15266,P20309
GenBank Protein Database,32324,P20309
IUPHAR,15,P20309
Guide to Pharmacology,15,P20309
UniProtKB,P20309,P20309
UniProt Accession,ACM3_HUMAN,P20309
HUGO Gene Nomenclature Committee (HGNC),HGNC:1953,P08173
GenAtlas,CHRM4,P08173
GenBank Gene Database,M16405,P08173
GenBank Protein Database,61970253,P08173
IUPHAR,16,P08173
Guide to Pharmacology,16,P08173
UniProtKB,P08173,P08173
UniProt Accession,ACM4_HUMAN,P08173
HUGO Gene Nomenclature Committee (HGNC),HGNC:1397,Q13698
GenAtlas,CACNA1S,Q13698
GenBank Gene Database,U30707,Q13698
GenBank Protein Database,1698403,Q13698
IUPHAR,528,Q13698
Guide to Pharmacology,528,Q13698
UniProtKB,Q13698,Q13698
UniProt Accession,CAC1S_HUMAN,Q13698
HUGO Gene Nomenclature Committee (HGNC),HGNC:7978,P04150
GenAtlas,NR3C1,P04150
GenBank Gene Database,X03225,P04150
GenBank Protein Database,31680,P04150
IUPHAR,625,P04150
Guide to Pharmacology,625,P04150
UniProtKB,P04150,P04150
UniProt Accession,GCR_HUMAN,P04150
HUGO Gene Nomenclature Committee (HGNC),HGNC:4853,Q92769
GenAtlas,HDAC2,Q92769
GenBank Gene Database,U31814,Q92769
GenBank Protein Database,1667394,Q92769
Guide to Pharmacology,2616,Q92769
UniProtKB,Q92769,Q92769
UniProt Accession,HDAC2_HUMAN,Q92769
HUGO Gene Nomenclature Committee (HGNC),HGNC:10332,P39023
GenBank Gene Database,X73460,P39023
GenBank Protein Database,313659,P39023
UniProtKB,P39023,P39023
UniProt Accession,RL3_HUMAN,P39023
HUGO Gene Nomenclature Committee (HGNC),HGNC:7863,Q13423
GenAtlas,NNT,Q13423
GenBank Gene Database,U40490,Q13423
GenBank Protein Database,1110520,Q13423
UniProtKB,Q13423,Q13423
UniProt Accession,NNTM_HUMAN,Q13423
HUGO Gene Nomenclature Committee (HGNC),HGNC:4141,P04406
GenAtlas,GAPDH,P04406
GenBank Gene Database,X01677,P04406
GenBank Protein Database,31645,P04406
UniProtKB,P04406,P04406
UniProt Accession,G3P_HUMAN,P04406
HUGO Gene Nomenclature Committee (HGNC),HGNC:5384,P50213
GenAtlas,IDH3A,P50213
GenBank Gene Database,U07681,P50213
GenBank Protein Database,706839,P50213
UniProtKB,P50213,P50213
UniProt Accession,IDH3A_HUMAN,P50213
HUGO Gene Nomenclature Committee (HGNC),HGNC:8124,Q02218
GenAtlas,OGDH,Q02218
GenBank Gene Database,D10523,Q02218
GenBank Protein Database,531241,Q02218
UniProtKB,Q02218,Q02218
UniProt Accession,ODO1_HUMAN,Q02218
HUGO Gene Nomenclature Committee (HGNC),HGNC:6971,P40926
GenAtlas,MDH2,P40926
GenBank Gene Database,AF047470,P40926
GenBank Protein Database,2906146,P40926
UniProtKB,P40926,P40926
UniProt Accession,MDHM_HUMAN,P40926
UniProtKB,P0A7V3,P0A7V3
UniProt Accession,RS3_ECOLI,P0A7V3
UniProtKB,P0A7W7,P0A7W7
UniProt Accession,RS8_ECOLI,P0A7W7
GenBank Gene Database,X02613,P0A7U3
GenBank Protein Database,42826,P0A7U3
UniProtKB,P0A7U3,P0A7U3
UniProt Accession,RS19_ECOLI,P0A7U3
GenBank Gene Database,X01563,P0AG59
GenBank Protein Database,809690,P0AG59
UniProtKB,P0AG59,P0AG59
UniProt Accession,RS14_ECOLI,P0AG59
UniProtKB,P02359,P02359
UniProt Accession,RS7_ECOLI,P02359
HUGO Gene Nomenclature Committee (HGNC),HGNC:541,P12429
GenAtlas,ANXA3,P12429
GenBank Gene Database,M20560,P12429
UniProtKB,P12429,P12429
UniProt Accession,ANXA3_HUMAN,P12429
HUGO Gene Nomenclature Committee (HGNC),HGNC:7978,P04150
GenAtlas,NR3C1,P04150
GenBank Gene Database,X03225,P04150
GenBank Protein Database,31680,P04150
IUPHAR,625,P04150
Guide to Pharmacology,625,P04150
UniProtKB,P04150,P04150
UniProt Accession,GCR_HUMAN,P04150
HUGO Gene Nomenclature Committee (HGNC),HGNC:3023,P14416
GenAtlas,DRD2,P14416
GenBank Gene Database,M30625,P14416
GenBank Protein Database,181432,P14416
IUPHAR,215,P14416
Guide to Pharmacology,215,P14416
UniProtKB,P14416,P14416
UniProt Accession,DRD2_HUMAN,P14416
HUGO Gene Nomenclature Committee (HGNC),HGNC:3020,P21728
GenAtlas,DRD1,P21728
GenBank Gene Database,X55760,P21728
GenBank Protein Database,30397,P21728
IUPHAR,214,P21728
Guide to Pharmacology,214,P21728
UniProtKB,P21728,P21728
UniProt Accession,DRD1_HUMAN,P21728
HUGO Gene Nomenclature Committee (HGNC),HGNC:4263,P10912
GenAtlas,GHR,P10912
GenBank Gene Database,X06562,P10912
GenBank Protein Database,31738,P10912
UniProtKB,P10912,P10912
UniProt Accession,GHR_HUMAN,P10912
HUGO Gene Nomenclature Committee (HGNC),HGNC:5465,P08069
GenAtlas,IGF1R,P08069
GenBank Gene Database,X04434,P08069
GenBank Protein Database,804990,P08069
Guide to Pharmacology,1801,P08069
UniProtKB,P08069,P08069
UniProt Accession,IGF1R_HUMAN,P08069
HUGO Gene Nomenclature Committee (HGNC),HGNC:11330,P30872
GenAtlas,SSTR1,P30872
GenBank Gene Database,M81829,P30872
GenBank Protein Database,307434,P30872
IUPHAR,355,P30872
Guide to Pharmacology,355,P30872
UniProtKB,P30872,P30872
UniProt Accession,SSR1_HUMAN,P30872
HUGO Gene Nomenclature Committee (HGNC),HGNC:11331,P30874
GenAtlas,SSTR2,P30874
GenBank Gene Database,BC095495,P30874
IUPHAR,356,P30874
Guide to Pharmacology,356,P30874
UniProtKB,P30874,P30874
UniProt Accession,SSR2_HUMAN,P30874
HUGO Gene Nomenclature Committee (HGNC),HGNC:11332,P32745
GenAtlas,SSTR3,P32745
GenBank Gene Database,BC096829,P32745
IUPHAR,357,P32745
Guide to Pharmacology,357,P32745
UniProtKB,P32745,P32745
UniProt Accession,SSR3_HUMAN,P32745
HUGO Gene Nomenclature Committee (HGNC),HGNC:11333,P31391
Guide to Pharmacology,358,P31391
UniProtKB,P31391,P31391
UniProt Accession,SSR4_HUMAN,P31391
HUGO Gene Nomenclature Committee (HGNC),HGNC:11334,P35346
GenAtlas,SSTR5,P35346
GenBank Gene Database,L14865,P35346
GenBank Protein Database,431095,P35346
IUPHAR,359,P35346
Guide to Pharmacology,359,P35346
UniProtKB,P35346,P35346
UniProt Accession,SSR5_HUMAN,P35346
UniProtKB,Q7ZJM1,Q7ZJM1
UniProt Accession,Q7ZJM1_9HIV1,Q7ZJM1
HUGO Gene Nomenclature Committee (HGNC),HGNC:6342,P10721
GenAtlas,KIT,P10721
GenBank Gene Database,X06182,P10721
GenBank Protein Database,34085,P10721
Guide to Pharmacology,1805,P10721
UniProtKB,P10721,P10721
UniProt Accession,KIT_HUMAN,P10721
HUGO Gene Nomenclature Committee (HGNC),HGNC:3165,P21453
Guide to Pharmacology,275,P21453
UniProtKB,P21453,P21453
UniProt Accession,S1PR1_HUMAN,P21453
HUGO Gene Nomenclature Committee (HGNC),HGNC:3416,P19235
GenAtlas,EPOR,P19235
GenBank Gene Database,M60459,P19235
GenBank Protein Database,182245,P19235
Guide to Pharmacology,1718,P19235
UniProtKB,P19235,P19235
UniProt Accession,EPOR_HUMAN,P19235
HUGO Gene Nomenclature Committee (HGNC),HGNC:12726,P04275
GenAtlas,VWF,P04275
GenBank Gene Database,X04385,P04275
GenBank Protein Database,37947,P04275
UniProtKB,P04275,P04275
UniProt Accession,VWF_HUMAN,P04275
HUGO Gene Nomenclature Committee (HGNC),HGNC:3551,P00740
GenAtlas,F9,P00740
GenBank Gene Database,K02402,P00740
GenBank Protein Database,182609,P00740
Guide to Pharmacology,2364,P00740
UniProtKB,P00740,P00740
UniProt Accession,FA9_HUMAN,P00740
HUGO Gene Nomenclature Committee (HGNC),HGNC:3528,P00742
GenAtlas,F10,P00742
GenBank Gene Database,K03194,P00742
GenBank Protein Database,182841,P00742
Guide to Pharmacology,2359,P00742
UniProtKB,P00742,P00742
UniProt Accession,FA10_HUMAN,P00742
HUGO Gene Nomenclature Committee (HGNC),HGNC:3535,P00734
GenAtlas,F2,P00734
GenBank Gene Database,M17262,P00734
GenBank Protein Database,339641,P00734
Guide to Pharmacology,2362,P00734
UniProtKB,P00734,P00734
UniProt Accession,THRB_HUMAN,P00734
HUGO Gene Nomenclature Committee (HGNC),HGNC:4823,P69905
GenAtlas,HBA1,P69905
GenBank Gene Database,J00153,P69905
GenBank Protein Database,386764,P69905
UniProtKB,P69905,P69905
UniProt Accession,HBA_HUMAN,P69905
HUGO Gene Nomenclature Committee (HGNC),HGNC:4827,P68871
GenAtlas,HBB,P68871
GenBank Gene Database,U01317,P68871
GenBank Protein Database,455997,P68871
UniProtKB,P68871,P68871
UniProt Accession,HBB_HUMAN,P68871
HUGO Gene Nomenclature Committee (HGNC),HGNC:6915,P02144
UniProtKB,P02144,P02144
UniProt Accession,MYG_HUMAN,P02144
HUGO Gene Nomenclature Committee (HGNC),HGNC:411,P48448
GenAtlas,ALDH3B2,P48448
GenBank Gene Database,U37519,P48448
GenBank Protein Database,1051281,P48448
UniProtKB,P48448,P48448
UniProt Accession,AL3B2_HUMAN,P48448
HUGO Gene Nomenclature Committee (HGNC),HGNC:4075,P14867
GenAtlas,GABRA1,P14867
GenBank Gene Database,X13584,P14867
GenBank Protein Database,31631,P14867
IUPHAR,404,P14867
Guide to Pharmacology,404,P14867
UniProtKB,P14867,P14867
UniProt Accession,GBRA1_HUMAN,P14867
HUGO Gene Nomenclature Committee (HGNC),HGNC:6535,P00338
GenAtlas,LDHA,P00338
GenBank Gene Database,X02152,P00338
GenBank Protein Database,34313,P00338
UniProtKB,P00338,P00338
UniProt Accession,LDHA_HUMAN,P00338
HUGO Gene Nomenclature Committee (HGNC),HGNC:6541,P07195
GenAtlas,LDHB,P07195
GenBank Gene Database,X13794,P07195
GenBank Protein Database,1200083,P07195
UniProtKB,P07195,P07195
UniProt Accession,LDHB_HUMAN,P07195
HUGO Gene Nomenclature Committee (HGNC),HGNC:8535,Q99571
UniProtKB,Q99571,Q99571
UniProt Accession,P2RX4_HUMAN,Q99571
HUGO Gene Nomenclature Committee (HGNC),HGNC:12716,Q8NER1
GenAtlas,TRPV1,Q8NER1
GenBank Gene Database,AJ277028,Q8NER1
GenBank Protein Database,8977866,Q8NER1
IUPHAR,507,Q8NER1
Guide to Pharmacology,507,Q8NER1
UniProtKB,Q8NER1,Q8NER1
UniProt Accession,TRPV1_HUMAN,Q8NER1
HUGO Gene Nomenclature Committee (HGNC),HGNC:232,Q08828
GenAtlas,ADCY1,Q08828
GenBank Gene Database,AC069008,Q08828
GenBank Protein Database,41472630,Q08828
UniProtKB,Q08828,Q08828
UniProt Accession,ADCY1_HUMAN,Q08828
HUGO Gene Nomenclature Committee (HGNC),HGNC:233,Q08462
GenBank Gene Database,AF410885,Q08462
GenBank Protein Database,33150814,Q08462
UniProtKB,Q08462,Q08462
UniProt Accession,ADCY2_HUMAN,Q08462
HUGO Gene Nomenclature Committee (HGNC),HGNC:236,O95622
GenBank Gene Database,AF497517,O95622
GenBank Protein Database,22212711,O95622
Guide to Pharmacology,1282,O95622
UniProtKB,O95622,O95622
UniProt Accession,ADCY5_HUMAN,O95622
HUGO Gene Nomenclature Committee (HGNC),HGNC:8910,P06401
GenAtlas,PGR,P06401
GenBank Gene Database,X51730,P06401
GenBank Protein Database,35652,P06401
IUPHAR,627,P06401
Guide to Pharmacology,627,P06401
UniProtKB,P06401,P06401
UniProt Accession,PRGR_HUMAN,P06401
HUGO Gene Nomenclature Committee (HGNC),HGNC:644,P10275
GenAtlas,AR,P10275
GenBank Gene Database,M20132,P10275
GenBank Protein Database,178628,P10275
IUPHAR,628,P10275
Guide to Pharmacology,628,P10275
UniProtKB,P10275,P10275
UniProt Accession,ANDR_HUMAN,P10275
HUGO Gene Nomenclature Committee (HGNC),HGNC:8910,P06401
GenAtlas,PGR,P06401
GenBank Gene Database,X51730,P06401
GenBank Protein Database,35652,P06401
IUPHAR,627,P06401
Guide to Pharmacology,627,P06401
UniProtKB,P06401,P06401
UniProt Accession,PRGR_HUMAN,P06401
HUGO Gene Nomenclature Committee (HGNC),HGNC:6585,P22888
GenAtlas,LHCGR,P22888
GenBank Gene Database,M73746,P22888
GenBank Protein Database,903746,P22888
IUPHAR,254,P22888
Guide to Pharmacology,254,P22888
UniProtKB,P22888,P22888
UniProt Accession,LSHR_HUMAN,P22888
HUGO Gene Nomenclature Committee (HGNC),HGNC:5286,P08908
GenAtlas,HTR1A,P08908
GenBank Gene Database,M28269,P08908
GenBank Protein Database,189928,P08908
IUPHAR,1,P08908
Guide to Pharmacology,1,P08908
UniProtKB,P08908,P08908
UniProt Accession,5HT1A_HUMAN,P08908
HUGO Gene Nomenclature Committee (HGNC),HGNC:3023,P14416
GenAtlas,DRD2,P14416
GenBank Gene Database,M30625,P14416
GenBank Protein Database,181432,P14416
IUPHAR,215,P14416
Guide to Pharmacology,215,P14416
UniProtKB,P14416,P14416
UniProt Accession,DRD2_HUMAN,P14416
HUGO Gene Nomenclature Committee (HGNC),HGNC:5293,P28223
GenAtlas,HTR2A,P28223
GenBank Gene Database,S42168,P28223
GenBank Protein Database,36431,P28223
IUPHAR,6,P28223
Guide to Pharmacology,6,P28223
UniProtKB,P28223,P28223
UniProt Accession,5HT2A_HUMAN,P28223
HUGO Gene Nomenclature Committee (HGNC),HGNC:283,P18825
GenAtlas,ADRA2C,P18825
GenBank Gene Database,J03853,P18825
GenBank Protein Database,178194,P18825
IUPHAR,27,P18825
Guide to Pharmacology,27,P18825
UniProtKB,P18825,P18825
UniProt Accession,ADA2C_HUMAN,P18825
HUGO Gene Nomenclature Committee (HGNC),HGNC:278,P35368
GenAtlas,ADRA1B,P35368
GenBank Gene Database,M99589,P35368
IUPHAR,23,P35368
Guide to Pharmacology,23,P35368
UniProtKB,P35368,P35368
UniProt Accession,ADA1B_HUMAN,P35368
HUGO Gene Nomenclature Committee (HGNC),HGNC:6091,P06213
GenAtlas,INSR,P06213
GenBank Gene Database,M10051,P06213
GenBank Protein Database,307070,P06213
Guide to Pharmacology,1800,P06213
UniProtKB,P06213,P06213
UniProt Accession,INSR_HUMAN,P06213
HUGO Gene Nomenclature Committee (HGNC),HGNC:620,P05067
GenAtlas,APP,P05067
GenBank Gene Database,X06989,P05067
UniProtKB,P05067,P05067
UniProt Accession,A4_HUMAN,P05067
HUGO Gene Nomenclature Committee (HGNC),HGNC:343,P23526
GenAtlas,AHCY,P23526
GenBank Gene Database,M61831,P23526
GenBank Protein Database,178277,P23526
Guide to Pharmacology,1233,P23526
UniProtKB,P23526,P23526
UniProt Accession,SAHH_HUMAN,P23526
HUGO Gene Nomenclature Committee (HGNC),HGNC:4757,P62807
UniProtKB,P62807,P62807
UniProt Accession,H2B1C_HUMAN,P62807
HUGO Gene Nomenclature Committee (HGNC),HGNC:4141,P04406
GenAtlas,GAPDH,P04406
GenBank Gene Database,X01677,P04406
GenBank Protein Database,31645,P04406
UniProtKB,P04406,P04406
UniProt Accession,G3P_HUMAN,P04406
HUGO Gene Nomenclature Committee (HGNC),HGNC:7849,P15531
GenAtlas,NME1,P15531
GenBank Gene Database,X75598,P15531
UniProtKB,P15531,P15531
UniProt Accession,NDKA_HUMAN,P15531
HUGO Gene Nomenclature Committee (HGNC),HGNC:4718,P10412
UniProtKB,P10412,P10412
UniProt Accession,H14_HUMAN,P10412
HUGO Gene Nomenclature Committee (HGNC),HGNC:9352,Q06830
UniProtKB,Q06830,Q06830
UniProt Accession,PRDX1_HUMAN,Q06830
HUGO Gene Nomenclature Committee (HGNC),HGNC:10498,P05109
UniProtKB,P05109,P05109
UniProt Accession,S10A8_HUMAN,P05109
HUGO Gene Nomenclature Committee (HGNC),HGNC:6502,P08865
GenAtlas,RPSA,P08865
GenBank Gene Database,J03799,P08865
UniProtKB,P08865,P08865
UniProt Accession,RSSA_HUMAN,P08865
HUGO Gene Nomenclature Committee (HGNC),HGNC:144,P63261
UniProtKB,P63261,P63261
UniProt Accession,ACTG_HUMAN,P63261
HUGO Gene Nomenclature Committee (HGNC),HGNC:3350,P06733
UniProtKB,P06733,P06733
UniProt Accession,ENOA_HUMAN,P06733
HUGO Gene Nomenclature Committee (HGNC),HGNC:3189,P68104
UniProtKB,P68104,P68104
UniProt Accession,EF1A1_HUMAN,P68104
HUGO Gene Nomenclature Committee (HGNC),HGNC:6446,P05787
GenAtlas,KRT8,P05787
GenBank Gene Database,M34482,P05787
GenBank Protein Database,181573,P05787
UniProtKB,P05787,P05787
UniProt Accession,K2C8_HUMAN,P05787
HUGO Gene Nomenclature Committee (HGNC),HGNC:8548,P07237
GenAtlas,P4HB,P07237
GenBank Gene Database,X05130,P07237
UniProtKB,P07237,P07237
UniProt Accession,PDIA1_HUMAN,P07237
HUGO Gene Nomenclature Committee (HGNC),HGNC:4606,P30101
UniProtKB,P30101,P30101
UniProt Accession,PDIA3_HUMAN,P30101
HUGO Gene Nomenclature Committee (HGNC),HGNC:5261,P10809
UniProtKB,P10809,P10809
UniProt Accession,CH60_HUMAN,P10809
HUGO Gene Nomenclature Committee (HGNC),HGNC:11375,P48723
UniProtKB,P48723,P48723
UniProt Accession,HSP13_HUMAN,P48723
HUGO Gene Nomenclature Committee (HGNC),HGNC:5238,P11021
GenAtlas,HSPA5,P11021
GenBank Gene Database,M19645,P11021
GenBank Protein Database,386758,P11021
UniProtKB,P11021,P11021
UniProt Accession,GRP78_HUMAN,P11021
HUGO Gene Nomenclature Committee (HGNC),HGNC:12028,P14625
GenAtlas,HSP90B1,P14625
GenBank Gene Database,M33716,P14625
GenBank Protein Database,553797,P14625
UniProtKB,P14625,P14625
UniProt Accession,ENPL_HUMAN,P14625
HUGO Gene Nomenclature Committee (HGNC),HGNC:11740,P02787
GenAtlas,TF,P02787
GenBank Gene Database,M12530,P02787
GenBank Protein Database,339453,P02787
UniProtKB,P02787,P02787
UniProt Accession,TRFE_HUMAN,P02787
UniProtKB,Q08288,Q08288
UniProt Accession,LYAR_MOUSE,Q08288
HUGO Gene Nomenclature Committee (HGNC),HGNC:10404,P15880
UniProtKB,P15880,P15880
UniProt Accession,RS2_HUMAN,P15880
HUGO Gene Nomenclature Committee (HGNC),HGNC:10780,Q07955
UniProtKB,Q07955,Q07955
UniProt Accession,SRSF1_HUMAN,Q07955
HUGO Gene Nomenclature Committee (HGNC),HGNC:5033,P22626
UniProtKB,P22626,P22626
UniProt Accession,ROA2_HUMAN,P22626
HUGO Gene Nomenclature Committee (HGNC),HGNC:5041,P31943
UniProtKB,P31943,P31943
UniProt Accession,HNRH1_HUMAN,P31943
HUGO Gene Nomenclature Committee (HGNC),HGNC:5043,P31942
UniProtKB,P31942,P31942
UniProt Accession,HNRH3_HUMAN,P31942
UniProtKB,P61987,P61987
UniProt Accession,CBID_TREDE,P61987
HUGO Gene Nomenclature Committee (HGNC),HGNC:5045,P14866
UniProtKB,P14866,P14866
UniProt Accession,HNRPL_HUMAN,P14866
HUGO Gene Nomenclature Committee (HGNC),HGNC:10774,P23246
UniProtKB,P23246,P23246
UniProt Accession,SFPQ_HUMAN,P23246
HUGO Gene Nomenclature Committee (HGNC),HGNC:10766,Q15428
UniProtKB,Q15428,Q15428
UniProt Accession,SF3A2_HUMAN,Q15428
HUGO Gene Nomenclature Committee (HGNC),HGNC:4399,P63244
UniProtKB,P63244,P63244
UniProt Accession,RACK1_HUMAN,P63244
HUGO Gene Nomenclature Committee (HGNC),HGNC:163,P12814
UniProtKB,P12814,P12814
UniProt Accession,ACTN1_HUMAN,P12814
HUGO Gene Nomenclature Committee (HGNC),HGNC:177,Q03154
GenAtlas,ACY1,Q03154
GenBank Gene Database,L07548,Q03154
GenBank Protein Database,178071,Q03154
UniProtKB,Q03154,Q03154
UniProt Accession,ACY1_HUMAN,Q03154
HUGO Gene Nomenclature Committee (HGNC),HGNC:542,P09525
UniProtKB,P09525,P09525
UniProt Accession,ANXA4_HUMAN,P09525
HUGO Gene Nomenclature Committee (HGNC),HGNC:543,P08758
UniProtKB,P08758,P08758
UniProt Accession,ANXA5_HUMAN,P08758
HUGO Gene Nomenclature Committee (HGNC),HGNC:1455,P27797
GenAtlas,CALR,P27797
GenBank Gene Database,M32294,P27797
GenBank Protein Database,337487,P27797
UniProtKB,P27797,P27797
UniProt Accession,CALR_HUMAN,P27797
HUGO Gene Nomenclature Committee (HGNC),HGNC:9021,P14618
GenAtlas,PKM2,P14618
GenBank Gene Database,M23725,P14618
GenBank Protein Database,189998,P14618
UniProtKB,P14618,P14618
UniProt Accession,KPYM_HUMAN,P14618
HUGO Gene Nomenclature Committee (HGNC),HGNC:380,P14550
GenBank Gene Database,J04794,P14550
GenBank Protein Database,178481,P14550
UniProtKB,P14550,P14550
UniProt Accession,AK1A1_HUMAN,P14550
HUGO Gene Nomenclature Committee (HGNC),HGNC:2873,P00387
GenAtlas,CYB5R3,P00387
GenBank Gene Database,M28713,P00387
GenBank Protein Database,553600,P00387
UniProtKB,P00387,P00387
UniProt Accession,NB5R3_HUMAN,P00387
HUGO Gene Nomenclature Committee (HGNC),HGNC:4623,P00390
GenAtlas,GSR,P00390
GenBank Gene Database,X15722,P00390
GenBank Protein Database,31825,P00390
UniProtKB,P00390,P00390
UniProt Accession,GSHR_HUMAN,P00390
HUGO Gene Nomenclature Committee (HGNC),HGNC:11834,P29401
GenAtlas,TKT,P29401
GenBank Gene Database,X67688,P29401
GenBank Protein Database,37267,P29401
