resource,identifier,polypeptide_id
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:10959,Q9Y6L6
GenAtlas,SLCO1B1,Q9Y6L6
GenBank Gene Database,AF060500,Q9Y6L6
GenBank Protein Database,5051630,Q9Y6L6
Guide to Pharmacology,1220,Q9Y6L6
UniProtKB,Q9Y6L6,Q9Y6L6
UniProt Accession,SO1B1_HUMAN,Q9Y6L6
HUGO Gene Nomenclature Committee (HGNC),HGNC:10961,Q9NPD5
GenBank Gene Database,AJ251506,Q9NPD5
GenBank Protein Database,9187497,Q9NPD5
Guide to Pharmacology,1221,Q9NPD5
UniProtKB,Q9NPD5,Q9NPD5
UniProt Accession,SO1B3_HUMAN,Q9NPD5
HUGO Gene Nomenclature Committee (HGNC),HGNC:10970,Q4U2R8
GenAtlas,hROAT1,Q4U2R8
GenBank Gene Database,AF057039,Q4U2R8
GenBank Protein Database,3831566,Q4U2R8
Guide to Pharmacology,1025,Q4U2R8
UniProtKB,Q4U2R8,Q4U2R8
UniProt Accession,S22A6_HUMAN,Q4U2R8
HUGO Gene Nomenclature Committee (HGNC),HGNC:18140,Q9UBD6
GenBank Gene Database,AF193809,Q9UBD6
GenBank Protein Database,6625732,Q9UBD6
UniProtKB,Q9UBD6,Q9UBD6
UniProt Accession,RHCG_HUMAN,Q9UBD6
HUGO Gene Nomenclature Committee (HGNC),HGNC:10971,Q9Y694
GenBank Gene Database,AF097518,Q9Y694
GenBank Protein Database,5001689,Q9Y694
UniProtKB,Q9Y694,Q9Y694
UniProt Accession,S22A7_HUMAN,Q9Y694
HUGO Gene Nomenclature Committee (HGNC),HGNC:11003,Q99808
GenAtlas,SLC29A1,Q99808
GenBank Gene Database,U81375,Q99808
GenBank Protein Database,1845345,Q99808
Guide to Pharmacology,1117,Q99808
UniProtKB,Q99808,Q99808
UniProt Accession,S29A1_HUMAN,Q99808
HUGO Gene Nomenclature Committee (HGNC),HGNC:11004,Q14542
UniProtKB,Q14542,Q14542
UniProt Accession,S29A2_HUMAN,Q14542
HUGO Gene Nomenclature Committee (HGNC),HGNC:11001,O00337
UniProtKB,O00337,O00337
UniProt Accession,S28A1_HUMAN,O00337
HUGO Gene Nomenclature Committee (HGNC),HGNC:11002,O43868
Guide to Pharmacology,1115,O43868
UniProtKB,O43868,O43868
UniProt Accession,S28A2_HUMAN,O43868
HUGO Gene Nomenclature Committee (HGNC),HGNC:16484,Q9HAS3
GenBank Gene Database,AF305210,Q9HAS3
GenBank Protein Database,10732815,Q9HAS3
Guide to Pharmacology,1116,Q9HAS3
UniProtKB,Q9HAS3,Q9HAS3
UniProt Accession,S28A3_HUMAN,Q9HAS3
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:74,Q9UNQ0
GenAtlas,ABCG2,Q9UNQ0
GenBank Gene Database,AF103796,Q9UNQ0
GenBank Protein Database,4185796,Q9UNQ0
Guide to Pharmacology,792,Q9UNQ0
UniProtKB,Q9UNQ0,Q9UNQ0
UniProt Accession,ABCG2_HUMAN,Q9UNQ0
HUGO Gene Nomenclature Committee (HGNC),HGNC:11005,P11166
GenAtlas,SLC2A1,P11166
GenBank Gene Database,K03195,P11166
GenBank Protein Database,183303,P11166
UniProtKB,P11166,P11166
UniProt Accession,GTR1_HUMAN,P11166
HUGO Gene Nomenclature Committee (HGNC),HGNC:11006,P11168
GenAtlas,SLC2A2,P11168
GenBank Gene Database,J03810,P11168
GenBank Protein Database,307125,P11168
UniProtKB,P11168,P11168
UniProt Accession,GTR2_HUMAN,P11168
HUGO Gene Nomenclature Committee (HGNC),HGNC:11007,P11169
UniProtKB,P11169,P11169
UniProt Accession,GTR3_HUMAN,P11169
HUGO Gene Nomenclature Committee (HGNC),HGNC:11009,P14672
GenAtlas,SLC2A4,P14672
GenBank Gene Database,M20747,P14672
GenBank Protein Database,307076,P14672
UniProtKB,P14672,P14672
UniProt Accession,GTR4_HUMAN,P14672
HUGO Gene Nomenclature Committee (HGNC),HGNC:11011,Q9UGQ3
UniProtKB,Q9UGQ3,Q9UGQ3
UniProt Accession,GTR6_HUMAN,Q9UGQ3
HUGO Gene Nomenclature Committee (HGNC),HGNC:13445,Q6PXP3
UniProtKB,Q6PXP3,Q6PXP3
UniProt Accession,GTR7_HUMAN,Q6PXP3
HUGO Gene Nomenclature Committee (HGNC),HGNC:13812,Q9NY64
UniProtKB,Q9NY64,Q9NY64
UniProt Accession,GTR8_HUMAN,Q9NY64
HUGO Gene Nomenclature Committee (HGNC),HGNC:13446,Q9NRM0
UniProtKB,Q9NRM0,Q9NRM0
UniProt Accession,GTR9_HUMAN,Q9NRM0
HUGO Gene Nomenclature Committee (HGNC),HGNC:13444,O95528
UniProtKB,O95528,O95528
UniProt Accession,GTR10_HUMAN,O95528
HUGO Gene Nomenclature Committee (HGNC),HGNC:14239,Q9BYW1
UniProtKB,Q9BYW1,Q9BYW1
UniProt Accession,GTR11_HUMAN,Q9BYW1
HUGO Gene Nomenclature Committee (HGNC),HGNC:18067,Q8TD20
UniProtKB,Q8TD20,Q8TD20
UniProt Accession,GTR12_HUMAN,Q8TD20
HUGO Gene Nomenclature Committee (HGNC),HGNC:11036,P13866
Guide to Pharmacology,915,P13866
UniProtKB,P13866,P13866
UniProt Accession,SC5A1_HUMAN,P13866
HUGO Gene Nomenclature Committee (HGNC),HGNC:11006,P11168
GenAtlas,SLC2A2,P11168
GenBank Gene Database,J03810,P11168
GenBank Protein Database,307125,P11168
UniProtKB,P11168,P11168
UniProt Accession,GTR2_HUMAN,P11168
HUGO Gene Nomenclature Committee (HGNC),HGNC:11010,P22732
UniProtKB,P22732,P22732
UniProt Accession,GTR5_HUMAN,P22732
HUGO Gene Nomenclature Committee (HGNC),HGNC:11048,P23975
GenAtlas,SLC6A2,P23975
GenBank Gene Database,M65105,P23975
GenBank Protein Database,189258,P23975
Guide to Pharmacology,926,P23975
UniProtKB,P23975,P23975
UniProt Accession,SC6A2_HUMAN,P23975
UniProtKB,Q99870,Q99870
UniProt Accession,Q99870_HUMAN,Q99870
HUGO Gene Nomenclature Committee (HGNC),HGNC:53,Q92887
GenAtlas,ABCC2,Q92887
GenBank Gene Database,U63970,Q92887
GenBank Protein Database,1764162,Q92887
Guide to Pharmacology,780,Q92887
UniProtKB,Q92887,Q92887
UniProt Accession,MRP2_HUMAN,Q92887
HUGO Gene Nomenclature Committee (HGNC),HGNC:10946,Q8WUM9
UniProtKB,Q8WUM9,Q8WUM9
UniProt Accession,S20A1_HUMAN,Q8WUM9
HUGO Gene Nomenclature Committee (HGNC),HGNC:10947,Q08357
UniProtKB,Q08357,Q08357
UniProt Accession,S20A2_HUMAN,Q08357
HUGO Gene Nomenclature Committee (HGNC),HGNC:11019,Q06495
UniProtKB,Q06495,Q06495
UniProt Accession,NPT2A_HUMAN,Q06495
HUGO Gene Nomenclature Committee (HGNC),HGNC:11020,O95436
UniProtKB,O95436,O95436
UniProt Accession,NPT2B_HUMAN,O95436
HUGO Gene Nomenclature Committee (HGNC),HGNC:20305,Q8N130
UniProtKB,Q8N130,Q8N130
UniProt Accession,NPT2C_HUMAN,Q8N130
HUGO Gene Nomenclature Committee (HGNC),HGNC:17995,Q9BX84
Guide to Pharmacology,498,Q9BX84
UniProtKB,Q9BX84,Q9BX84
UniProt Accession,TRPM6_HUMAN,Q9BX84
HUGO Gene Nomenclature Committee (HGNC),HGNC:31046,Q96GZ6
UniProtKB,Q96GZ6,Q96GZ6
UniProt Accession,S41A3_HUMAN,Q96GZ6
HUGO Gene Nomenclature Committee (HGNC),HGNC:103,Q9H8M5
UniProtKB,Q9H8M5,Q9H8M5
UniProt Accession,CNNM2_HUMAN,Q9H8M5
HUGO Gene Nomenclature Committee (HGNC),HGNC:17994,Q96QT4
Guide to Pharmacology,499,Q96QT4
UniProtKB,Q96QT4,Q96QT4
UniProt Accession,TRPM7_HUMAN,Q96QT4
HUGO Gene Nomenclature Committee (HGNC),HGNC:11068,P32418
GenAtlas,SLC8A1,P32418
GenBank Gene Database,M91368,P32418
GenBank Protein Database,180673,P32418
UniProtKB,P32418,P32418
UniProt Accession,NAC1_HUMAN,P32418
HUGO Gene Nomenclature Committee (HGNC),HGNC:1396,Q9P0X4
GenAtlas,CACNA1I,Q9P0X4
GenBank Gene Database,AF129133,Q9P0X4
GenBank Protein Database,5565888,Q9P0X4
IUPHAR,537,Q9P0X4
Guide to Pharmacology,537,Q9P0X4
UniProtKB,Q9P0X4,Q9P0X4
UniProt Accession,CAC1I_HUMAN,Q9P0X4
HUGO Gene Nomenclature Committee (HGNC),HGNC:11009,P14672
GenAtlas,SLC2A4,P14672
GenBank Gene Database,M20747,P14672
GenBank Protein Database,307076,P14672
UniProtKB,P14672,P14672
UniProt Accession,GTR4_HUMAN,P14672
HUGO Gene Nomenclature Committee (HGNC),HGNC:11006,P11168
GenAtlas,SLC2A2,P11168
GenBank Gene Database,J03810,P11168
GenBank Protein Database,307125,P11168
UniProtKB,P11168,P11168
UniProt Accession,GTR2_HUMAN,P11168
HUGO Gene Nomenclature Committee (HGNC),HGNC:11005,P11166
GenAtlas,SLC2A1,P11166
GenBank Gene Database,K03195,P11166
GenBank Protein Database,183303,P11166
UniProtKB,P11166,P11166
UniProt Accession,GTR1_HUMAN,P11166
HUGO Gene Nomenclature Committee (HGNC),HGNC:11007,P11169
UniProtKB,P11169,P11169
UniProt Accession,GTR3_HUMAN,P11169
HUGO Gene Nomenclature Committee (HGNC),HGNC:13446,Q9NRM0
UniProtKB,Q9NRM0,Q9NRM0
UniProt Accession,GTR9_HUMAN,Q9NRM0
HUGO Gene Nomenclature Committee (HGNC),HGNC:11010,P22732
UniProtKB,P22732,P22732
UniProt Accession,GTR5_HUMAN,P22732
HUGO Gene Nomenclature Committee (HGNC),HGNC:11011,Q9UGQ3
UniProtKB,Q9UGQ3,Q9UGQ3
UniProt Accession,GTR6_HUMAN,Q9UGQ3
HUGO Gene Nomenclature Committee (HGNC),HGNC:13445,Q6PXP3
UniProtKB,Q6PXP3,Q6PXP3
UniProt Accession,GTR7_HUMAN,Q6PXP3
HUGO Gene Nomenclature Committee (HGNC),HGNC:13812,Q9NY64
UniProtKB,Q9NY64,Q9NY64
UniProt Accession,GTR8_HUMAN,Q9NY64
HUGO Gene Nomenclature Committee (HGNC),HGNC:13444,O95528
UniProtKB,O95528,O95528
UniProt Accession,GTR10_HUMAN,O95528
HUGO Gene Nomenclature Committee (HGNC),HGNC:14239,Q9BYW1
UniProtKB,Q9BYW1,Q9BYW1
UniProt Accession,GTR11_HUMAN,Q9BYW1
HUGO Gene Nomenclature Committee (HGNC),HGNC:18067,Q8TD20
UniProtKB,Q8TD20,Q8TD20
UniProt Accession,GTR12_HUMAN,Q8TD20
HUGO Gene Nomenclature Committee (HGNC),HGNC:11048,P23975
GenAtlas,SLC6A2,P23975
GenBank Gene Database,M65105,P23975
GenBank Protein Database,189258,P23975
Guide to Pharmacology,926,P23975
UniProtKB,P23975,P23975
UniProt Accession,SC6A2_HUMAN,P23975
HUGO Gene Nomenclature Committee (HGNC),HGNC:7508,P15941
GenAtlas,MUC1,P15941
GenBank Gene Database,M21868,P15941
UniProtKB,P15941,P15941
UniProt Accession,MUC1_HUMAN,P15941
HUGO Gene Nomenclature Committee (HGNC),HGNC:14006,Q9H1D0
UniProtKB,Q9H1D0,Q9H1D0
UniProt Accession,TRPV6_HUMAN,Q9H1D0
HUGO Gene Nomenclature Committee (HGNC),HGNC:11068,P32418
GenAtlas,SLC8A1,P32418
GenBank Gene Database,M91368,P32418
GenBank Protein Database,180673,P32418
UniProtKB,P32418,P32418
UniProt Accession,NAC1_HUMAN,P32418
HUGO Gene Nomenclature Committee (HGNC),HGNC:3145,Q9NQA5
Guide to Pharmacology,511,Q9NQA5
UniProtKB,Q9NQA5,Q9NQA5
UniProt Accession,TRPV5_HUMAN,Q9NQA5
HUGO Gene Nomenclature Committee (HGNC),HGNC:10483,P21817
GenAtlas,RYR1,P21817
GenBank Gene Database,J05200,P21817
GenBank Protein Database,337722,P21817
Guide to Pharmacology,747,P21817
UniProtKB,P21817,P21817
UniProt Accession,RYR1_HUMAN,P21817
HUGO Gene Nomenclature Committee (HGNC),HGNC:10484,Q92736
Guide to Pharmacology,748,Q92736
UniProtKB,Q92736,Q92736
UniProt Accession,RYR2_HUMAN,Q92736
HUGO Gene Nomenclature Committee (HGNC),HGNC:9011,Q9P0L9
Guide to Pharmacology,505,Q9P0L9
UniProtKB,Q9P0L9,Q9P0L9
UniProt Accession,PK2L1_HUMAN,Q9P0L9
HUGO Gene Nomenclature Committee (HGNC),HGNC:10485,Q15413
Guide to Pharmacology,749,Q15413
UniProtKB,Q15413,Q15413
UniProt Accession,RYR3_HUMAN,Q15413
HUGO Gene Nomenclature Committee (HGNC),HGNC:21716,Q7Z443
UniProtKB,Q7Z443,Q7Z443
UniProt Accession,PK1L3_HUMAN,Q7Z443
HUGO Gene Nomenclature Committee (HGNC),HGNC:17116,Q8NEC5
Guide to Pharmacology,388,Q8NEC5
UniProtKB,Q8NEC5,Q8NEC5
UniProt Accession,CTSR1_HUMAN,Q8NEC5
HUGO Gene Nomenclature Committee (HGNC),HGNC:1390,Q13936
GenAtlas,CACNA1C,Q13936
GenBank Gene Database,M92270,Q13936
IUPHAR,529,Q13936
Guide to Pharmacology,529,Q13936
UniProtKB,Q13936,Q13936
UniProt Accession,CAC1C_HUMAN,Q13936
HUGO Gene Nomenclature Committee (HGNC),HGNC:1388,O00555
GenAtlas,CACNA1A,O00555
GenBank Gene Database,AF004884,O00555
GenBank Protein Database,2213913,O00555
IUPHAR,532,O00555
UniProtKB,O00555,O00555
UniProt Accession,CAC1A_HUMAN,O00555
HUGO Gene Nomenclature Committee (HGNC),HGNC:1394,O43497
GenAtlas,CACNA1G,O43497
GenBank Gene Database,AF134986,O43497
GenBank Protein Database,6625659,O43497
IUPHAR,535,O43497
Guide to Pharmacology,535,O43497
UniProtKB,O43497,O43497
UniProt Accession,CAC1G_HUMAN,O43497
HUGO Gene Nomenclature Committee (HGNC),HGNC:1392,Q15878
Guide to Pharmacology,534,Q15878
UniProtKB,Q15878,Q15878
UniProt Accession,CAC1E_HUMAN,Q15878
HUGO Gene Nomenclature Committee (HGNC),HGNC:10911,P55011
GenAtlas,SLC12A2,P55011
GenBank Gene Database,U30246,P55011
GenBank Protein Database,903682,P55011
Guide to Pharmacology,969,P55011
UniProtKB,P55011,P55011
UniProt Accession,S12A2_HUMAN,P55011
HUGO Gene Nomenclature Committee (HGNC),HGNC:10910,Q13621
GenAtlas,SLC12A1,Q13621
GenBank Gene Database,U58130,Q13621
GenBank Protein Database,1373425,Q13621
Guide to Pharmacology,968,Q13621
UniProtKB,Q13621,Q13621
UniProt Accession,S12A1_HUMAN,Q13621
HUGO Gene Nomenclature Committee (HGNC),HGNC:10751,P49908
UniProtKB,P49908,P49908
UniProt Accession,SEPP1_HUMAN,P49908
HUGO Gene Nomenclature Committee (HGNC),HGNC:12404,P49638
GenAtlas,TTPA,P49638
GenBank Gene Database,D49488,P49638
GenBank Protein Database,699601,P49638
UniProtKB,P49638,P49638
UniProt Accession,TTPA_HUMAN,P49638
HUGO Gene Nomenclature Committee (HGNC),HGNC:20627,Q9UDX3
GenAtlas,SEC14L4,Q9UDX3
GenBank Gene Database,AY158085,Q9UDX3
GenBank Protein Database,27803380,Q9UDX3
UniProtKB,Q9UDX3,Q9UDX3
UniProt Accession,S14L4_HUMAN,Q9UDX3
HUGO Gene Nomenclature Committee (HGNC),HGNC:10699,O76054
GenAtlas,SEC14L2,O76054
GenBank Gene Database,AL096881,O76054
GenBank Protein Database,5596693,O76054
UniProtKB,O76054,O76054
UniProt Accession,S14L2_HUMAN,O76054
HUGO Gene Nomenclature Committee (HGNC),HGNC:18655,Q9UDX4
GenAtlas,SEC14L3,Q9UDX4
GenBank Gene Database,AY158086,Q9UDX4
GenBank Protein Database,27803382,Q9UDX4
UniProtKB,Q9UDX4,Q9UDX4
UniProt Accession,S14L3_HUMAN,Q9UDX4
HUGO Gene Nomenclature Committee (HGNC),HGNC:24087,Q0VD83
UniProtKB,Q0VD83,Q0VD83
UniProt Accession,APOBR_HUMAN,Q0VD83
HUGO Gene Nomenclature Committee (HGNC),HGNC:1664,Q8WTV0
GenAtlas,SCARB1,Q8WTV0
GenBank Gene Database,Z22555,Q8WTV0
GenBank Protein Database,397607,Q8WTV0
UniProtKB,Q8WTV0,Q8WTV0
UniProt Accession,SCRB1_HUMAN,Q8WTV0
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:30521,Q96NT5
GenAtlas,SLC46A1,Q96NT5
GenBank Gene Database,AK054669,Q96NT5
GenBank Protein Database,16549261,Q96NT5
Guide to Pharmacology,1213,Q96NT5
UniProtKB,Q96NT5,Q96NT5
UniProt Accession,PCFT_HUMAN,Q96NT5
HUGO Gene Nomenclature Committee (HGNC),HGNC:10937,P41440
UniProtKB,P41440,P41440
UniProt Accession,S19A1_HUMAN,P41440
HUGO Gene Nomenclature Committee (HGNC),HGNC:10946,Q8WUM9
UniProtKB,Q8WUM9,Q8WUM9
UniProt Accession,S20A1_HUMAN,Q8WUM9
HUGO Gene Nomenclature Committee (HGNC),HGNC:10947,Q08357
UniProtKB,Q08357,Q08357
UniProt Accession,S20A2_HUMAN,Q08357
HUGO Gene Nomenclature Committee (HGNC),HGNC:11019,Q06495
UniProtKB,Q06495,Q06495
UniProt Accession,NPT2A_HUMAN,Q06495
HUGO Gene Nomenclature Committee (HGNC),HGNC:11020,O95436
UniProtKB,O95436,O95436
UniProt Accession,NPT2B_HUMAN,O95436
HUGO Gene Nomenclature Committee (HGNC),HGNC:20305,Q8N130
UniProtKB,Q8N130,Q8N130
UniProt Accession,NPT2C_HUMAN,Q8N130
HUGO Gene Nomenclature Committee (HGNC),HGNC:14006,Q9H1D0
UniProtKB,Q9H1D0,Q9H1D0
UniProt Accession,TRPV6_HUMAN,Q9H1D0
HUGO Gene Nomenclature Committee (HGNC),HGNC:11068,P32418
GenAtlas,SLC8A1,P32418
GenBank Gene Database,M91368,P32418
GenBank Protein Database,180673,P32418
UniProtKB,P32418,P32418
UniProt Accession,NAC1_HUMAN,P32418
HUGO Gene Nomenclature Committee (HGNC),HGNC:3145,Q9NQA5
Guide to Pharmacology,511,Q9NQA5
UniProtKB,Q9NQA5,Q9NQA5
UniProt Accession,TRPV5_HUMAN,Q9NQA5
HUGO Gene Nomenclature Committee (HGNC),HGNC:10483,P21817
GenAtlas,RYR1,P21817
GenBank Gene Database,J05200,P21817
GenBank Protein Database,337722,P21817
Guide to Pharmacology,747,P21817
UniProtKB,P21817,P21817
UniProt Accession,RYR1_HUMAN,P21817
HUGO Gene Nomenclature Committee (HGNC),HGNC:10484,Q92736
Guide to Pharmacology,748,Q92736
UniProtKB,Q92736,Q92736
UniProt Accession,RYR2_HUMAN,Q92736
HUGO Gene Nomenclature Committee (HGNC),HGNC:9011,Q9P0L9
Guide to Pharmacology,505,Q9P0L9
UniProtKB,Q9P0L9,Q9P0L9
UniProt Accession,PK2L1_HUMAN,Q9P0L9
HUGO Gene Nomenclature Committee (HGNC),HGNC:10485,Q15413
Guide to Pharmacology,749,Q15413
UniProtKB,Q15413,Q15413
UniProt Accession,RYR3_HUMAN,Q15413
HUGO Gene Nomenclature Committee (HGNC),HGNC:21716,Q7Z443
UniProtKB,Q7Z443,Q7Z443
UniProt Accession,PK1L3_HUMAN,Q7Z443
HUGO Gene Nomenclature Committee (HGNC),HGNC:17116,Q8NEC5
Guide to Pharmacology,388,Q8NEC5
UniProtKB,Q8NEC5,Q8NEC5
UniProt Accession,CTSR1_HUMAN,Q8NEC5
HUGO Gene Nomenclature Committee (HGNC),HGNC:1390,Q13936
GenAtlas,CACNA1C,Q13936
GenBank Gene Database,M92270,Q13936
IUPHAR,529,Q13936
Guide to Pharmacology,529,Q13936
UniProtKB,Q13936,Q13936
UniProt Accession,CAC1C_HUMAN,Q13936
HUGO Gene Nomenclature Committee (HGNC),HGNC:1388,O00555
GenAtlas,CACNA1A,O00555
GenBank Gene Database,AF004884,O00555
GenBank Protein Database,2213913,O00555
IUPHAR,532,O00555
UniProtKB,O00555,O00555
UniProt Accession,CAC1A_HUMAN,O00555
HUGO Gene Nomenclature Committee (HGNC),HGNC:1394,O43497
GenAtlas,CACNA1G,O43497
GenBank Gene Database,AF134986,O43497
GenBank Protein Database,6625659,O43497
IUPHAR,535,O43497
Guide to Pharmacology,535,O43497
UniProtKB,O43497,O43497
UniProt Accession,CAC1G_HUMAN,O43497
HUGO Gene Nomenclature Committee (HGNC),HGNC:1392,Q15878
Guide to Pharmacology,534,Q15878
UniProtKB,Q15878,Q15878
UniProt Accession,CAC1E_HUMAN,Q15878
HUGO Gene Nomenclature Committee (HGNC),HGNC:10959,Q9Y6L6
GenAtlas,SLCO1B1,Q9Y6L6
GenBank Gene Database,AF060500,Q9Y6L6
GenBank Protein Database,5051630,Q9Y6L6
Guide to Pharmacology,1220,Q9Y6L6
UniProtKB,Q9Y6L6,Q9Y6L6
UniProt Accession,SO1B1_HUMAN,Q9Y6L6
HUGO Gene Nomenclature Committee (HGNC),HGNC:10961,Q9NPD5
GenBank Gene Database,AJ251506,Q9NPD5
GenBank Protein Database,9187497,Q9NPD5
Guide to Pharmacology,1221,Q9NPD5
UniProtKB,Q9NPD5,Q9NPD5
UniProt Accession,SO1B3_HUMAN,Q9NPD5
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:74,Q9UNQ0
GenAtlas,ABCG2,Q9UNQ0
GenBank Gene Database,AF103796,Q9UNQ0
GenBank Protein Database,4185796,Q9UNQ0
Guide to Pharmacology,792,Q9UNQ0
UniProtKB,Q9UNQ0,Q9UNQ0
UniProt Accession,ABCG2_HUMAN,Q9UNQ0
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:74,Q9UNQ0
GenAtlas,ABCG2,Q9UNQ0
GenBank Gene Database,AF103796,Q9UNQ0
GenBank Protein Database,4185796,Q9UNQ0
Guide to Pharmacology,792,Q9UNQ0
UniProtKB,Q9UNQ0,Q9UNQ0
UniProt Accession,ABCG2_HUMAN,Q9UNQ0
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:10959,Q9Y6L6
GenAtlas,SLCO1B1,Q9Y6L6
GenBank Gene Database,AF060500,Q9Y6L6
GenBank Protein Database,5051630,Q9Y6L6
Guide to Pharmacology,1220,Q9Y6L6
UniProtKB,Q9Y6L6,Q9Y6L6
UniProt Accession,SO1B1_HUMAN,Q9Y6L6
HUGO Gene Nomenclature Committee (HGNC),HGNC:10961,Q9NPD5
GenBank Gene Database,AJ251506,Q9NPD5
GenBank Protein Database,9187497,Q9NPD5
Guide to Pharmacology,1221,Q9NPD5
UniProtKB,Q9NPD5,Q9NPD5
UniProt Accession,SO1B3_HUMAN,Q9NPD5
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:74,Q9UNQ0
GenAtlas,ABCG2,Q9UNQ0
GenBank Gene Database,AF103796,Q9UNQ0
GenBank Protein Database,4185796,Q9UNQ0
Guide to Pharmacology,792,Q9UNQ0
UniProtKB,Q9UNQ0,Q9UNQ0
UniProt Accession,ABCG2_HUMAN,Q9UNQ0
HUGO Gene Nomenclature Committee (HGNC),HGNC:6180,Q14643
Guide to Pharmacology,743,Q14643
UniProtKB,Q14643,Q14643
UniProt Accession,ITPR1_HUMAN,Q14643
HUGO Gene Nomenclature Committee (HGNC),HGNC:46,Q2M3G0
GenAtlas,ABCB5,Q2M3G0
GenBank Gene Database,AY090613,Q2M3G0
UniProtKB,Q2M3G0,Q2M3G0
UniProt Accession,ABCB5_HUMAN,Q2M3G0
HUGO Gene Nomenclature Committee (HGNC),HGNC:10956,P46721
GenBank Gene Database,U21943,P46721
GenBank Protein Database,885978,P46721
UniProtKB,P46721,P46721
UniProt Accession,SO1A2_HUMAN,P46721
HUGO Gene Nomenclature Committee (HGNC),HGNC:10962,O94956
GenAtlas,SLCO2B1,O94956
GenBank Gene Database,AB026256,O94956
GenBank Protein Database,5006263,O94956
UniProtKB,O94956,O94956
UniProt Accession,SO2B1_HUMAN,O94956
HUGO Gene Nomenclature Committee (HGNC),HGNC:10963,O15245
GenBank Gene Database,X98332,O15245
GenBank Protein Database,2511670,O15245
Guide to Pharmacology,1019,O15245
UniProtKB,O15245,O15245
UniProt Accession,S22A1_HUMAN,O15245
HUGO Gene Nomenclature Committee (HGNC),HGNC:10956,P46721
GenBank Gene Database,U21943,P46721
GenBank Protein Database,885978,P46721
UniProtKB,P46721,P46721
UniProt Accession,SO1A2_HUMAN,P46721
HUGO Gene Nomenclature Committee (HGNC),HGNC:10962,O94956
GenAtlas,SLCO2B1,O94956
GenBank Gene Database,AB026256,O94956
GenBank Protein Database,5006263,O94956
UniProtKB,O94956,O94956
UniProt Accession,SO2B1_HUMAN,O94956
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:74,Q9UNQ0
GenAtlas,ABCG2,Q9UNQ0
GenBank Gene Database,AF103796,Q9UNQ0
GenBank Protein Database,4185796,Q9UNQ0
Guide to Pharmacology,792,Q9UNQ0
UniProtKB,Q9UNQ0,Q9UNQ0
UniProt Accession,ABCG2_HUMAN,Q9UNQ0
HUGO Gene Nomenclature Committee (HGNC),HGNC:10959,Q9Y6L6
GenAtlas,SLCO1B1,Q9Y6L6
GenBank Gene Database,AF060500,Q9Y6L6
GenBank Protein Database,5051630,Q9Y6L6
Guide to Pharmacology,1220,Q9Y6L6
UniProtKB,Q9Y6L6,Q9Y6L6
UniProt Accession,SO1B1_HUMAN,Q9Y6L6
HUGO Gene Nomenclature Committee (HGNC),HGNC:10961,Q9NPD5
GenBank Gene Database,AJ251506,Q9NPD5
GenBank Protein Database,9187497,Q9NPD5
Guide to Pharmacology,1221,Q9NPD5
