resource,identifier,polypeptide_id
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:983,P06276
GenAtlas,BCHE,P06276
GenBank Gene Database,M32391,P06276
GenBank Protein Database,1311630,P06276
Guide to Pharmacology,2471,P06276
UniProtKB,P06276,P06276
UniProt Accession,CHLE_HUMAN,P06276
HUGO Gene Nomenclature Committee (HGNC),HGNC:2615,P20813
GenBank Gene Database,M29874,P20813
GenBank Protein Database,181296,P20813
Guide to Pharmacology,1324,P20813
UniProtKB,P20813,P20813
UniProt Accession,CP2B6_HUMAN,P20813
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2615,P20813
GenBank Gene Database,M29874,P20813
GenBank Protein Database,181296,P20813
Guide to Pharmacology,1324,P20813
UniProtKB,P20813,P20813
UniProt Accession,CP2B6_HUMAN,P20813
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2640,P24462
GenBank Gene Database,D00408,P24462
GenBank Protein Database,220149,P24462
UniProtKB,P24462,P24462
UniProt Accession,CP3A7_HUMAN,P24462
HUGO Gene Nomenclature Committee (HGNC),HGNC:2631,P05181
GenBank Gene Database,J02625,P05181
GenBank Protein Database,181360,P05181
Guide to Pharmacology,1330,P05181
UniProtKB,P05181,P05181
UniProt Accession,CP2E1_HUMAN,P05181
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:12530,P22309
GenBank Gene Database,M57899,P22309
GenBank Protein Database,184473,P22309
UniProtKB,P22309,P22309
UniProt Accession,UD11_HUMAN,P22309
HUGO Gene Nomenclature Committee (HGNC),HGNC:12535,P35503
GenBank Gene Database,M84127,P35503
GenBank Protein Database,340135,P35503
UniProtKB,P35503,P35503
UniProt Accession,UD13_HUMAN,P35503
HUGO Gene Nomenclature Committee (HGNC),HGNC:12536,P22310
GenBank Gene Database,M57951,P22310
GenBank Protein Database,184475,P22310
UniProtKB,P22310,P22310
UniProt Accession,UD14_HUMAN,P22310
HUGO Gene Nomenclature Committee (HGNC),HGNC:12541,O60656
GenBank Gene Database,S55985,O60656
GenBank Protein Database,7690346,O60656
UniProtKB,O60656,O60656
UniProt Accession,UD19_HUMAN,O60656
HUGO Gene Nomenclature Committee (HGNC),HGNC:2610,P11509
GenAtlas,CYP2A6,P11509
GenBank Gene Database,X13897,P11509
Guide to Pharmacology,1321,P11509
UniProtKB,P11509,P11509
UniProt Accession,CP2A6_HUMAN,P11509
HUGO Gene Nomenclature Committee (HGNC),HGNC:7646,P11245
GenBank Gene Database,D90040,P11245
GenBank Protein Database,219412,P11245
UniProtKB,P11245,P11245
UniProt Accession,ARY2_HUMAN,P11245
HUGO Gene Nomenclature Committee (HGNC),HGNC:2595,P04798
GenBank Gene Database,K03191,P04798
GenBank Protein Database,181276,P04798
Guide to Pharmacology,1318,P04798
UniProtKB,P04798,P04798
UniProt Accession,CP1A1_HUMAN,P04798
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2704,P27707
GenAtlas,DCK,P27707
GenBank Gene Database,M60527,P27707
UniProtKB,P27707,P27707
UniProt Accession,DCK_HUMAN,P27707
HUGO Gene Nomenclature Committee (HGNC),HGNC:2595,P04798
GenBank Gene Database,K03191,P04798
GenBank Protein Database,181276,P04798
Guide to Pharmacology,1318,P04798
UniProtKB,P04798,P04798
UniProt Accession,CP1A1_HUMAN,P04798
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2615,P20813
GenBank Gene Database,M29874,P20813
GenBank Protein Database,181296,P20813
Guide to Pharmacology,1324,P20813
UniProtKB,P20813,P20813
UniProt Accession,CP2B6_HUMAN,P20813
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2610,P11509
GenAtlas,CYP2A6,P11509
GenBank Gene Database,X13897,P11509
Guide to Pharmacology,1321,P11509
UniProtKB,P11509,P11509
UniProt Accession,CP2A6_HUMAN,P11509
HUGO Gene Nomenclature Committee (HGNC),HGNC:2631,P05181
GenBank Gene Database,J02625,P05181
GenBank Protein Database,181360,P05181
Guide to Pharmacology,1330,P05181
UniProtKB,P05181,P05181
UniProt Accession,CP2E1_HUMAN,P05181
HUGO Gene Nomenclature Committee (HGNC),HGNC:2642,Q02928
GenAtlas,CYP4A11,Q02928
GenBank Gene Database,L04751,Q02928
GenBank Protein Database,181397,Q02928
UniProtKB,Q02928,Q02928
UniProt Accession,CP4AB_HUMAN,Q02928
HUGO Gene Nomenclature Committee (HGNC),HGNC:2622,P10632
GenAtlas,CYP2C8,P10632
GenBank Gene Database,M17397,P10632
Guide to Pharmacology,1325,P10632
UniProtKB,P10632,P10632
UniProt Accession,CP2C8_HUMAN,P10632
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:10970,Q4U2R8
GenAtlas,hROAT1,Q4U2R8
GenBank Gene Database,AF057039,Q4U2R8
GenBank Protein Database,3831566,Q4U2R8
Guide to Pharmacology,1025,Q4U2R8
UniProtKB,Q4U2R8,Q4U2R8
UniProt Accession,S22A6_HUMAN,Q4U2R8
HUGO Gene Nomenclature Committee (HGNC),HGNC:10972,Q8TCC7
GenBank Gene Database,AF097491,Q8TCC7
GenBank Protein Database,4378059,Q8TCC7
Guide to Pharmacology,1027,Q8TCC7
UniProtKB,Q8TCC7,Q8TCC7
UniProt Accession,S22A8_HUMAN,Q8TCC7
HUGO Gene Nomenclature Committee (HGNC),HGNC:10961,Q9NPD5
GenBank Gene Database,AJ251506,Q9NPD5
GenBank Protein Database,9187497,Q9NPD5
Guide to Pharmacology,1221,Q9NPD5
UniProtKB,Q9NPD5,Q9NPD5
UniProt Accession,SO1B3_HUMAN,Q9NPD5
HUGO Gene Nomenclature Committee (HGNC),HGNC:9035,P47712
GenAtlas,PLA2G4A,P47712
GenBank Gene Database,M72393,P47712
GenBank Protein Database,190007,P47712
Guide to Pharmacology,1424,P47712
UniProtKB,P47712,P47712
UniProt Accession,PA24A_HUMAN,P47712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:12530,P22309
GenBank Gene Database,M57899,P22309
GenBank Protein Database,184473,P22309
UniProtKB,P22309,P22309
UniProt Accession,UD11_HUMAN,P22309
HUGO Gene Nomenclature Committee (HGNC),HGNC:186,P00813
GenAtlas,ADA,P00813
GenBank Gene Database,X02994,P00813
GenBank Protein Database,28380,P00813
Guide to Pharmacology,1230,P00813
UniProtKB,P00813,P00813
UniProt Accession,ADA_HUMAN,P00813
HUGO Gene Nomenclature Committee (HGNC),HGNC:9605,P35354
GenAtlas,PTGS2,P35354
GenBank Gene Database,L15326,P35354
GenBank Protein Database,291988,P35354
Guide to Pharmacology,1376,P35354
UniProtKB,P35354,P35354
UniProt Accession,PGH2_HUMAN,P35354
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2631,P05181
GenBank Gene Database,J02625,P05181
GenBank Protein Database,181360,P05181
Guide to Pharmacology,1330,P05181
UniProtKB,P05181,P05181
UniProt Accession,CP2E1_HUMAN,P05181
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:9604,P23219
GenAtlas,PTGS1,P23219
GenBank Gene Database,M31822,P23219
GenBank Protein Database,387018,P23219
Guide to Pharmacology,1375,P23219
UniProtKB,P23219,P23219
UniProt Accession,PGH1_HUMAN,P23219
HUGO Gene Nomenclature Committee (HGNC),HGNC:7218,P05164
GenAtlas,MPO,P05164
GenBank Gene Database,J02694,P05164
GenBank Protein Database,189040,P05164
Guide to Pharmacology,2789,P05164
UniProtKB,P05164,P05164
UniProt Accession,PERM_HUMAN,P05164
HUGO Gene Nomenclature Committee (HGNC),HGNC:1548,P16152
GenAtlas,CBR1,P16152
GenBank Gene Database,J04056,P16152
Guide to Pharmacology,1383,P16152
UniProtKB,P16152,P16152
UniProt Accession,CBR1_HUMAN,P16152
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2615,P20813
GenBank Gene Database,M29874,P20813
GenBank Protein Database,181296,P20813
Guide to Pharmacology,1324,P20813
UniProtKB,P20813,P20813
UniProt Accession,CP2B6_HUMAN,P20813
HUGO Gene Nomenclature Committee (HGNC),HGNC:2622,P10632
GenAtlas,CYP2C8,P10632
GenBank Gene Database,M17397,P10632
Guide to Pharmacology,1325,P10632
UniProtKB,P10632,P10632
UniProt Accession,CP2C8_HUMAN,P10632
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2622,P10632
GenAtlas,CYP2C8,P10632
GenBank Gene Database,M17397,P10632
Guide to Pharmacology,1325,P10632
UniProtKB,P10632,P10632
UniProt Accession,CP2C8_HUMAN,P10632
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:3769,Q01740
GenBank Gene Database,M64082,Q01740
GenBank Protein Database,182671,Q01740
UniProtKB,Q01740,Q01740
UniProt Accession,FMO1_HUMAN,Q01740
HUGO Gene Nomenclature Committee (HGNC),HGNC:3771,P31513
GenBank Gene Database,M83772,P31513
GenBank Protein Database,188631,P31513
UniProtKB,P31513,P31513
UniProt Accession,FMO3_HUMAN,P31513
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:5028,P50135
GenAtlas,HNMT,P50135
GenBank Gene Database,D16224,P50135
UniProtKB,P50135,P50135
UniProt Accession,HNMT_HUMAN,P50135
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:983,P06276
GenAtlas,BCHE,P06276
GenBank Gene Database,M32391,P06276
GenBank Protein Database,1311630,P06276
Guide to Pharmacology,2471,P06276
UniProtKB,P06276,P06276
UniProt Accession,CHLE_HUMAN,P06276
HUGO Gene Nomenclature Committee (HGNC),HGNC:2689,P09172
GenAtlas,DBH,P09172
GenBank Gene Database,X13255,P09172
GenBank Protein Database,30474,P09172
Guide to Pharmacology,2486,P09172
UniProtKB,P09172,P09172
UniProt Accession,DOPO_HUMAN,P09172
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2621,P33261
GenBank Gene Database,M61854,P33261
GenBank Protein Database,181344,P33261
Guide to Pharmacology,1328,P33261
UniProtKB,P33261,P33261
UniProt Accession,CP2CJ_HUMAN,P33261
HUGO Gene Nomenclature Committee (HGNC),HGNC:2615,P20813
GenBank Gene Database,M29874,P20813
GenBank Protein Database,181296,P20813
Guide to Pharmacology,1324,P20813
UniProtKB,P20813,P20813
UniProt Accession,CP2B6_HUMAN,P20813
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
UniProt Accession,CP1A2_HUMAN,P05177
HUGO Gene Nomenclature Committee (HGNC),HGNC:2631,P05181
GenBank Gene Database,J02625,P05181
GenBank Protein Database,181360,P05181
Guide to Pharmacology,1330,P05181
UniProtKB,P05181,P05181
UniProt Accession,CP2E1_HUMAN,P05181
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:2638,P20815
GenAtlas,CYP3A5,P20815
GenBank Gene Database,J04813,P20815
GenBank Protein Database,181346,P20815
Guide to Pharmacology,1338,P20815
UniProtKB,P20815,P20815
UniProt Accession,CP3A5_HUMAN,P20815
HUGO Gene Nomenclature Committee (HGNC),HGNC:2594,P11511
GenAtlas,CYP19A1,P11511
GenBank Gene Database,M22246,P11511
GenBank Protein Database,179002,P11511
Guide to Pharmacology,1362,P11511
UniProtKB,P11511,P11511
UniProt Accession,CP19A_HUMAN,P11511
HUGO Gene Nomenclature Committee (HGNC),HGNC:2640,P24462
GenBank Gene Database,D00408,P24462
GenBank Protein Database,220149,P24462
UniProtKB,P24462,P24462
UniProt Accession,CP3A7_HUMAN,P24462
HUGO Gene Nomenclature Committee (HGNC),HGNC:9605,P35354
GenAtlas,PTGS2,P35354
GenBank Gene Database,L15326,P35354
GenBank Protein Database,291988,P35354
Guide to Pharmacology,1376,P35354
UniProtKB,P35354,P35354
UniProt Accession,PGH2_HUMAN,P35354
HUGO Gene Nomenclature Committee (HGNC),HGNC:2637,P08684
GenAtlas,CYP3A4,P08684
GenBank Gene Database,M18907,P08684
Guide to Pharmacology,1337,P08684
UniProtKB,P08684,P08684
UniProt Accession,CP3A4_HUMAN,P08684
HUGO Gene Nomenclature Committee (HGNC),HGNC:11458,Q06520
GenAtlas,SULT2A1,Q06520
GenBank Gene Database,L20000,Q06520
GenBank Protein Database,306702,Q06520
UniProtKB,Q06520,Q06520
UniProt Accession,ST2A1_HUMAN,Q06520
HUGO Gene Nomenclature Committee (HGNC),HGNC:2625,P10635
GenAtlas,CYP2D6,P10635
GenBank Gene Database,M20403,P10635
GenBank Protein Database,181350,P10635
Guide to Pharmacology,1329,P10635
UniProtKB,P10635,P10635
UniProt Accession,CP2D6_HUMAN,P10635
HUGO Gene Nomenclature Committee (HGNC),HGNC:2622,P10632
GenAtlas,CYP2C8,P10632
GenBank Gene Database,M17397,P10632
Guide to Pharmacology,1325,P10632
UniProtKB,P10632,P10632
UniProt Accession,CP2C8_HUMAN,P10632
HUGO Gene Nomenclature Committee (HGNC),HGNC:2596,P05177
GenAtlas,CYP1A2,P05177
GenBank Gene Database,Z00036,P05177
Guide to Pharmacology,1319,P05177
UniProtKB,P05177,P05177
