category,description,polypeptide_id
component,caveolar macromolecular signaling complex,Q13936
component,postsynaptic density,Q13936
component,T-tubule,Q13936
component,Z disc,Q13936
component,integral component of membrane,Q13936
component,dendritic shaft,Q13936
component,neuronal cell body,Q13936
component,cytosol,Q13936
function,calmodulin binding,Q13936
function,high voltage-gated calcium channel activity,Q13936
function,voltage-gated calcium channel activity,Q13936
function,alpha-actinin binding,Q13936
function,metal ion binding,Q13936
process,regulation of blood pressure,Q13936
process,smooth muscle contraction involved in micturition,Q13936
process,glucose homeostasis,Q13936
process,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,Q13936
process,axon guidance,Q13936
process,adult walking behavior,Q13936
process,regulation of organ growth,Q13936
process,positive regulation of cytosolic calcium ion concentration,Q13936
process,visual learning,Q13936
process,energy reserve metabolic process,Q13936
process,calcium ion import,Q13936
process,regulation of insulin secretion,Q13936
process,calcium ion-dependent exocytosis,Q13936
process,synaptic transmission,Q13936
process,calcium-mediated signaling using extracellular calcium source,Q13936
process,insulin secretion,Q13936
process,calcium ion transport into cytosol,Q13936
process,regulation of vasoconstriction,Q13936
process,cell communication by electrical coupling involved in cardiac conduction,Q13936
process,membrane depolarization during action potential,Q13936
process,small molecule metabolic process,Q13936
process,growth hormone secretion,Q13936
component,cytoplasm,O00555
component,integral component of membrane,O00555
component,voltage-gated calcium channel complex,O00555
component,cytosol,O00555
component,nucleus,O00555
component,neuronal cell body,O00555
component,plasma membrane,O00555
component,dendrite,O00555
component,cell projection,O00555
function,voltage-gated calcium channel activity,O00555
function,syntaxin binding,O00555
function,high voltage-gated calcium channel activity,O00555
function,metal ion binding,O00555
process,neuromuscular synaptic transmission,O00555
process,cellular chloride ion homeostasis,O00555
process,negative regulation of hormone biosynthetic process,O00555
process,sulfur amino acid metabolic process,O00555
process,behavioral response to pain,O00555
process,small molecule metabolic process,O00555
process,neurotransmitter metabolic process,O00555
process,membrane depolarization,O00555
process,"synaptic transmission, glutamatergic",O00555
process,receptor clustering,O00555
process,membrane depolarization during action potential,O00555
process,calcium ion import,O00555
process,glucose metabolic process,O00555
process,"regulation of acetylcholine secretion, neurotransmission",O00555
process,calcium ion-dependent exocytosis,O00555
process,cell death,O00555
process,regulation of axonogenesis,O00555
process,hormone metabolic process,O00555
process,calcium ion-dependent exocytosis of neurotransmitter,O00555
process,gamma-aminobutyric acid signaling pathway,O00555
process,positive regulation of cytosolic calcium ion concentration,O00555
process,regulation of calcium ion-dependent exocytosis,O00555
process,negative regulation of neuron apoptotic process,O00555
process,cerebellar molecular layer development,O00555
process,rhythmic synaptic transmission,O00555
process,neuromuscular process controlling balance,O00555
process,cell growth,O00555
process,cerebellar Purkinje cell differentiation,O00555
process,energy reserve metabolic process,O00555
process,spinal cord motor neuron differentiation,O00555
process,transmission of nerve impulse,O00555
process,cerebellum maturation,O00555
process,regulation of insulin secretion,O00555
process,synapse assembly,O00555
process,synaptic transmission,O00555
process,gamma-aminobutyric acid secretion,O00555
process,dendrite morphogenesis,O00555
process,vestibular nucleus development,O00555
process,adult walking behavior,O00555
process,"musculoskeletal movement, spinal reflex action",O00555
component,voltage-gated calcium channel complex,O43497
component,plasma membrane,O43497
function,low voltage-gated calcium channel activity,O43497
function,scaffold protein binding,O43497
process,transport,O43497
process,response to nickel cation,O43497
process,positive regulation of calcium ion-dependent exocytosis,O43497
process,synaptic transmission,O43497
process,axon guidance,O43497
process,membrane depolarization during action potential,O43497
process,regulation of atrial cardiac muscle cell membrane depolarization,O43497
process,regulation of heart rate,O43497
process,regulation of membrane potential,O43497
process,calcium ion import,O43497
component,voltage-gated calcium channel complex,Q15878
component,plasma membrane,Q15878
function,voltage-gated calcium channel activity,Q15878
function,calcium ion binding,Q15878
function,calcium channel activity,Q15878
function,high voltage-gated calcium channel activity,Q15878
process,transport,Q15878
process,chemical synaptic transmission,Q15878
process,regulation of insulin secretion,Q15878
process,membrane depolarization,Q15878
process,membrane depolarization during action potential,Q15878
process,regulation of ion transmembrane transport,Q15878
component,membrane,Q9Y6L6
component,plasma membrane,Q9Y6L6
component,integral component of plasma membrane,Q9Y6L6
component,basolateral plasma membrane,Q9Y6L6
function,sodium-independent organic anion transmembrane transporter activity,Q9Y6L6
function,bile acid transmembrane transporter activity,Q9Y6L6
process,organic anion transport,Q9Y6L6
process,small molecule metabolic process,Q9Y6L6
process,anion transmembrane transport,Q9Y6L6
process,transmembrane transport,Q9Y6L6
process,bile acid metabolic process,Q9Y6L6
process,bile acid and bile salt transport,Q9Y6L6
process,sodium-independent organic anion transport,Q9Y6L6
component,plasma membrane,Q9NPD5
component,integral component of plasma membrane,Q9NPD5
component,basolateral plasma membrane,Q9NPD5
function,sodium-independent organic anion transmembrane transporter activity,Q9NPD5
function,bile acid transmembrane transporter activity,Q9NPD5
function,organic anion transmembrane transporter activity,Q9NPD5
process,organic anion transport,Q9NPD5
process,small molecule metabolic process,Q9NPD5
process,anion transmembrane transport,Q9NPD5
process,transmembrane transport,Q9NPD5
process,bile acid metabolic process,Q9NPD5
process,bile acid and bile salt transport,Q9NPD5
process,sodium-independent organic anion transport,Q9NPD5
component,membrane,P08183
component,plasma membrane,P08183
component,cell surface,P08183
component,integral component of membrane,P08183
component,extracellular exosome,P08183
function,transporter activity,P08183
function,ATP binding,P08183
function,xenobiotic-transporting ATPase activity,P08183
function,"ATPase activity, coupled to transmembrane movement of substances",P08183
process,transmembrane transport,P08183
process,transport,P08183
process,drug transmembrane transport,P08183
process,G2/M transition of mitotic cell cycle,P08183
process,response to drug,P08183
process,stem cell proliferation,P08183
process,small molecule metabolic process,P08183
component,nucleus,Q9UNQ0
component,plasma membrane,Q9UNQ0
component,mitochondrial membrane,Q9UNQ0
component,integral component of membrane,Q9UNQ0
function,transporter activity,Q9UNQ0
function,ATP binding,Q9UNQ0
function,"ATPase activity, coupled to transmembrane movement of substances",Q9UNQ0
function,xenobiotic-transporting ATPase activity,Q9UNQ0
function,heme transporter activity,Q9UNQ0
function,protein homodimerization activity,Q9UNQ0
process,transmembrane transport,Q9UNQ0
process,transport,Q9UNQ0
process,drug transmembrane transport,Q9UNQ0
process,cellular iron ion homeostasis,Q9UNQ0
process,urate metabolic process,Q9UNQ0
process,response to drug,Q9UNQ0
process,xenobiotic transport,Q9UNQ0
process,heme transport,Q9UNQ0
process,small molecule metabolic process,Q9UNQ0
component,membrane,P08183
component,plasma membrane,P08183
component,cell surface,P08183
component,integral component of membrane,P08183
component,extracellular exosome,P08183
function,transporter activity,P08183
function,ATP binding,P08183
function,xenobiotic-transporting ATPase activity,P08183
function,"ATPase activity, coupled to transmembrane movement of substances",P08183
process,transmembrane transport,P08183
process,transport,P08183
process,drug transmembrane transport,P08183
process,G2/M transition of mitotic cell cycle,P08183
process,response to drug,P08183
process,stem cell proliferation,P08183
process,small molecule metabolic process,P08183
component,nucleus,Q9UNQ0
component,plasma membrane,Q9UNQ0
component,mitochondrial membrane,Q9UNQ0
component,integral component of membrane,Q9UNQ0
function,transporter activity,Q9UNQ0
function,ATP binding,Q9UNQ0
function,"ATPase activity, coupled to transmembrane movement of substances",Q9UNQ0
function,xenobiotic-transporting ATPase activity,Q9UNQ0
function,heme transporter activity,Q9UNQ0
function,protein homodimerization activity,Q9UNQ0
process,transmembrane transport,Q9UNQ0
process,transport,Q9UNQ0
process,drug transmembrane transport,Q9UNQ0
process,cellular iron ion homeostasis,Q9UNQ0
process,urate metabolic process,Q9UNQ0
process,response to drug,Q9UNQ0
process,xenobiotic transport,Q9UNQ0
process,heme transport,Q9UNQ0
process,small molecule metabolic process,Q9UNQ0
component,membrane,P08183
component,plasma membrane,P08183
component,cell surface,P08183
component,integral component of membrane,P08183
component,extracellular exosome,P08183
function,transporter activity,P08183
function,ATP binding,P08183
function,xenobiotic-transporting ATPase activity,P08183
function,"ATPase activity, coupled to transmembrane movement of substances",P08183
process,transmembrane transport,P08183
process,transport,P08183
process,drug transmembrane transport,P08183
process,G2/M transition of mitotic cell cycle,P08183
process,response to drug,P08183
process,stem cell proliferation,P08183
process,small molecule metabolic process,P08183
component,membrane,P08183
component,plasma membrane,P08183
