synonyms,polypeptide_id
"3.4.21.22,Christmas factor,Plasma thromboplastin component,PTC",P00740
"3.4.21.6,Stuart factor,Stuart-Prower factor",P00742
"2.7.10.1,ERBB,ERBB1,HER1,Proto-oncogene c-ErbB-1,Receptor tyrosine-protein kinase erbB-1",P00533
"2'-phospho-ADP-ribosyl cyclase,2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase,2'-phospho-cyclic-ADP-ribose transferase,3.2.2.6,ADP-ribosyl cyclase 1,ADPRC 1,cADPr hydrolase 1,Cyclic ADP-ribose hydrolase 1,T10",P28907
"3.4.21.5,Coagulation factor II",P00734
"3.4.21.21,Proconvertin,Serum prothrombin conversion accelerator,SPCA",P08709
"3.4.21.22,Christmas factor,Plasma thromboplastin component,PTC",P00740
"3.4.21.6,Stuart factor,Stuart-Prower factor",P00742
"3.4.21.69,Anticoagulant protein C,Autoprothrombin IIA,Blood coagulation factor XIV",P04070
"4.1.1.90,Gamma-glutamyl carboxylase,GC,Peptidyl-glutamate 4-carboxylase,Vitamin K gamma glutamyl carboxylase",P38435
PROS,P07225
"1.21.99.3,5DIII,DIOIII,ITDI3,TXDI3,Type 3 DI,Type III iodothyronine deiodinase",P55073
"ACTH receptor,ACTHR,Adrenocorticotropin receptor,MC2-R,Melanocortin receptor 2",Q01718
"Adenocarcinoma-associated antigen,Cell surface glycoprotein Trop-1,EGP,EGP314,Ep-CAM,Epithelial cell surface antigen,Epithelial glycoprotein,Epithelial glycoprotein 314,GA733-2,hEGP314,KS 1/4 antigen,KSA,M1S2,M4S1,Major gastrointestinal tumor-associated protein GA733-2,MIC18,TACSTD1,TROP1,Tumor-associated calcium signal transducer 1",P16422
"B-lymphocyte surface antigen B1,Bp35,CD20,Leukocyte surface antigen Leu-16,Membrane-spanning 4-domains subfamily A member 1",P11836
"3.1.3.1,Alkaline phosphatase liver/bone/kidney isozyme,AP-TNAP",P05186
"AQP-1,Aquaporin-CHIP,CHIP28,Urine water channel,Water channel protein for red blood cells and kidney proximal tubule",P29972
"MCT 1,MCT1,Solute carrier family 16 member 1",P53985
"2.4.2.4,ECGF1,Gliostatin,PD-ECGF,Platelet-derived endothelial cell growth factor,TdRPase,TP",P19971
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"Monoamine transporter,Solute carrier family 18 member 2,SVMT,VAT2,Vesicular amine transporter 2,VMAT2",Q05940
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
"DHTR,Dihydrotestosterone receptor,NR3C4,Nuclear receptor subfamily 3 group C member 4",P10275
"ABP,SBP,Sex steroid-binding protein,SHBG,TeBG,Testis-specific androgen-binding protein,Testosterone-estradiol-binding globulin,Testosterone-estrogen-binding globulin",P04278
"NR3C3,Nuclear receptor subfamily 3 group C member 3,PR",P06401
"1.3.1.22,S5AR 1,SR type 1,Steroid 5-alpha-reductase 1",P18405
"DHTR,Dihydrotestosterone receptor,NR3C4,Nuclear receptor subfamily 3 group C member 4",P10275
"
    ",P10415
"Apoptosis regulator Bcl-X,Bcl2-L-1,BCL2L,BCLX",Q07817
"Bcl-2-like protein 3,Bcl-2-related protein EAT/mcl1,Bcl2-L-3,BCL2L3,mcl1/EAT",Q07820
"GluN1,Glutamate [NMDA] receptor subunit zeta-1,N-methyl-D-aspartate receptor subunit NR1,NMD-R1,NMDAR1",Q05586
"Na(+)/I(-) cotransporter,Na(+)/I(-) symporter,NIS,Sodium-iodide symporter,Solute carrier family 5 member 5",Q92911
"Thyroliberin receptor,TRH-R",P34981
"NR1C1,Nuclear receptor subfamily 1 group C member 1,PPAR,PPAR-alpha",Q07869
"4.2.1.1,CA-I,CAB,Carbonate dehydratase I,Carbonic anhydrase B,Carbonic anhydrase I",P00915
"4.2.1.1,CA-II,CAC,Carbonate dehydratase II,Carbonic anhydrase C,Carbonic anhydrase II",P00918
"4.2.1.1,CA-IV,Carbonate dehydratase IV,Carbonic anhydrase IV",P22748
"4.2.1.1,CA-IX,CAIX,Carbonate dehydratase IX,Carbonic anhydrase IX,G250,Membrane antigen MN,MN,P54/58N,pMW1,RCC-associated antigen G250,Renal cell carcinoma-associated antigen G250",Q16790
"NR1C2,NUC1,NUCI,Nuclear hormone receptor 1,Nuclear receptor subfamily 1 group C member 2,Peroxisome proliferator-activated receptor beta,PPAR-beta,PPAR-delta,PPARB",Q03181
"5.3.99.2,Glutathione S-transferase,Glutathione-dependent PGD synthase,Glutathione-requiring prostaglandin D synthase,GST class-sigma,GSTS,H-PGDS,PGDS,Prostaglandin-H2 D-isomerase,PTGDS2",O60760
"3.2.1.4,Cellulase G,EGCCG,Endo-1,4-beta-glucanase G",P37700
"2.5.1.18,FAEES3,GST class-pi,GST3,GSTP1-1",P09211
"3.1.1.4,GIIE sPLA2,Phosphatidylcholine 2-acylhydrolase 2E",Q9NZK7
"5.5.1.4,hINO1,hIPS,INO1,IPS 1,MI-1-P synthase,MIP synthase,Myo-inositol 1-phosphate synthase,Myo-inositol 1-phosphate synthase A1",Q9NPH2
"
    ",P13632
"1.1.1.1,ADH2,Alcohol dehydrogenase subunit beta",P00325
"INSP3R1,IP3 receptor isoform 1,IP3R 1,Type 1 inositol 1,4,5-trisphosphate receptor,Type 1 InsP3 receptor",Q14643
"GD,PAEG,PEG,Placental protein 14,PP14,Pregnancy-associated endometrial alpha-2 globulin,Progestagen-associated endometrial protein,Progesterone-associated endometrial protein",P09466
"3.2.1.49,Alpha-galactosidase B",P17050
Cytochrome c4 precursor,Q52369
"1.16.3.1,BFR",Q93PP9
"2.7.11.30,TbetaR-II,TGF-beta receptor type II,TGF-beta type II receptor,TGFR-2,Transforming growth factor-beta receptor type II",P37173
"6.3.4.5,Citrulline--aspartate ligase",P0A6E4
"2-phospho-D-glycerate hydro-lyase,2-phosphoglycerate dehydratase,4.2.1.11",Q8GR70
"
    ",P84077
Multidrug resistance protein mexA precursor,P52477
"ATPSK1,PAPS synthase 1,PAPSS,SK 1,SK1,Sulfurylase kinase 1",O43252
"1.1.1.23,HDH",P06988
"
    ",P23367
Aquaglyceroporin,P0AER0
"1.17.4.1,ftsB,Protein B2,Protein R2,Ribonucleotide reductase 1",P69924
"3.2.2.-,A/G-specific adenine glycosylase,micA",P17802
"2.1.1.204,DNA (cytosine-5)-methyltransferase-like protein 2,DNA methyltransferase homolog HsaIIP,DNA MTase homolog HsaIIP,DNMT2,M.HsaIIP,PuMet",O14717
"4.2.1.1,CA-II,CAC,Carbonate dehydratase II,Carbonic anhydrase C,Carbonic anhydrase II",P00918
"4.2.1.1,CA-I,CAB,Carbonate dehydratase I,Carbonic anhydrase B,Carbonic anhydrase I",P00915
"3.2.1.-,ACE,DCP,DCP1,Dipeptidyl carboxypeptidase I,Kininase II",P12821
"B1R,BRADYB1",P46663
"GluN1,Glutamate [NMDA] receptor subunit zeta-1,N-methyl-D-aspartate receptor subunit NR1,NMD-R1,NMDAR1",Q05586
H1R,P35367
3.5.1.5,Q8KT33
3.5.1.5,Q8KT33
Ferritin L subunit,P02792
"Alpha-globin,Hemoglobin alpha chain",P69905
"Beta-globin,Hemoglobin beta chain",P68871
"1.14.18.1,LB24-AB,Monophenol monooxygenase,SK29-AB,Tumor rejection antigen AB",P14679
SCT-R,P47872
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
"ER-beta,ESTRB,NR3A2,Nuclear receptor subfamily 3 group A member 2",Q92731
"Macrophage receptor with collagenous structure,SCARA2,Scavenger receptor class A member 2",Q9UEW3
"ATP6C,ATP6D,V-ATPase subunit C 1,Vacuolar proton pump subunit C 1,VATC",P21283
H1R,P35367
"2.7.10.1,ERBB,ERBB1,HER1,Proto-oncogene c-ErbB-1,Receptor tyrosine-protein kinase erbB-1",P00533
"2.7.10.1,IR",P06213
"2.3.1.20,Acyl-CoA retinol O-fatty-acyltransferase,ARAT,Diglyceride acyltransferase 2,Retinol O-fatty-acyltransferase",Q96PD7
"1.1.1.35,17-beta-HSD 10,17-beta-hydroxysteroid dehydrogenase 10,3-hydroxy-2-methylbutyryl-CoA dehydrogenase,3-hydroxyacyl-CoA dehydrogenase type II,Endoplasmic reticulum-associated amyloid beta-peptide-binding protein,ERAB,HADH2,Mitochondrial ribonuclease P protein 2,Mitochondrial RNase P protein 2,MRPP2,SCHAD,SDR5C1,Short chain dehydrogenase/reductase family 5C member 1,Short-chain type dehydrogenase/reductase XH98G2,Type II HADH,XH98G2",Q99714
"4.2.1.17,Enoyl-CoA hydratase 1,SCEH,Short-chain enoyl-CoA hydratase",P30084
"1.1.1.35,HAD,HADHSC,HCDH,Medium and short-chain L-3-hydroxyacyl-coenzyme A dehydrogenase,SCHAD,Short-chain 3-hydroxyacyl-CoA dehydrogenase",Q16836
"2.3.1.199,3-keto acyl-CoA synthase ELOVL4,ELOVL FA elongase 4,ELOVL fatty acid elongase 4,Very long chain 3-ketoacyl-CoA synthase 4,Very long chain 3-oxoacyl-CoA synthase 4",Q9GZR5
"3.1.1.34,LIPD,LPL",P06858
"B-cell stimulatory factor 2,BSF-2,CDF,CTL differentiation factor,Hybridoma growth factor,IFN-beta-2,IFNB2,IL-6,Interferon beta-2",P05231
"2.7.10.1,FLT,FLT-1,Fms-like tyrosine kinase 1,FRT,Tyrosine-protein kinase FRT,Tyrosine-protein kinase receptor FLT,Vascular permeability factor receptor,VEGFR-1,VEGFR1",P17948
"CD121 antigen-like family member A,IL-1R-1,IL-1R-alpha,IL1R,IL1RA,IL1RT1,Interleukin-1 receptor alpha,Interleukin-1 receptor type I,p80",P14778
"2.7.11.30,TbetaR-II,TGF-beta receptor type II,TGF-beta type II receptor,TGFR-2,Transforming growth factor-beta receptor type II",P37173
"Acidic fibroblast growth factor,aFGF,ECGF,Endothelial cell growth factor,FGF-1,FGFA,HBGF-1,Heparin-binding growth factor 1",P05230
"IFN-gamma,Immune interferon",P01579
"2.7.10.1,BEK,FGFR-2,K-sam,Keratinocyte growth factor receptor,KGFR,KSAM",P21802
"CDw116,CSF2R,CSF2RY,GM-CSF-R-alpha",P15509
"2.7.10.1,Beta platelet-derived growth factor receptor,Beta-type platelet-derived growth factor receptor,CD140 antigen-like family member B,PDGF-R-beta,PDGFR,PDGFR-1,PDGFR1,Platelet-derived growth factor receptor 1",P09619
"TGF-beta-1,TGFB",P01137
"Cachectin,TNF-a,TNF-alpha,TNFA,TNFSF2,Tumor necrosis factor ligand superfamily member 2",P01375
"Acidic fibroblast growth factor,aFGF,ECGF,Endothelial cell growth factor,FGF-1,FGFA,HBGF-1,Heparin-binding growth factor 1",P05230
"2.7.10.1,ERBB,ERBB1,HER1,Proto-oncogene c-ErbB-1,Receptor tyrosine-protein kinase erbB-1",P00533
"CDw116,CSF2R,CSF2RY,GM-CSF-R-alpha",P15509
"Catabolin,IL-1 beta,IL1F2",P01584
"B-cell stimulatory factor 2,BSF-2,CDF,CTL differentiation factor,Hybridoma growth factor,IFN-beta-2,IFNB2,IL-6,Interferon beta-2",P05231
"IFN-gamma,Immune interferon",P01579
"2.7.10.1,BEK,FGFR-2,K-sam,Keratinocyte growth factor receptor,KGFR,KSAM",P21802
"2.7.10.1,Alpha platelet-derived growth factor receptor,Alpha-type platelet-derived growth factor receptor,CD140 antigen-like family member A,CD140a antigen,PDGF-R-alpha,PDGFR-2,PDGFR2,Platelet-derived growth factor alpha receptor,Platelet-derived growth factor receptor 2,RHEPDGFRA",P16234
"2.7.11.30,TbetaR-II,TGF-beta receptor type II,TGF-beta type II receptor,TGFR-2,Transforming growth factor-beta receptor type II",P37173
"TGF-beta-1,TGFB",P01137
"Cachectin,TNF-a,TNF-alpha,TNFA,TNFSF2,Tumor necrosis factor ligand superfamily member 2",P01375
"Vascular permeability factor,VEGF,VEGF-A,VPF",P15692
"Glucose transporter type 1, erythrocyte/brain,GLUT-1,GLUT1,HepG2 glucose transporter",P11166
"NR3C3,Nuclear receptor subfamily 3 group C member 3,PR",P06401
"DHTR,Dihydrotestosterone receptor,NR3C4,Nuclear receptor subfamily 3 group C member 4",P10275
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"Adenocarcinoma-associated antigen,Cell surface glycoprotein Trop-1,EGP,EGP314,Ep-CAM,Epithelial cell surface antigen,Epithelial glycoprotein,Epithelial glycoprotein 314,GA733-2,hEGP314,KS 1/4 antigen,KSA,M1S2,M4S1,Major gastrointestinal tumor-associated protein GA733-2,MIC18,TACSTD1,TROP1,Tumor-associated calcium signal transducer 1",P16422
"E-NPP 1,M6S1,Membrane component chromosome 6 surface marker 1,NPPS,PC1,PDNP1,Phosphodiesterase I/nucleotide pyrophosphatase 1,Plasma-cell membrane glycoprotein PC-1",P22413
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"1.4.1.3,GDH 1,GLUD",P00367
"1.11.1.8,TPO",P07202
"Orphan nuclear receptor PAR1,Orphan nuclear receptor PXR,Pregnane X receptor,PXR,Steroid and xenobiotic receptor,SXR",O75469
"Eag homolog,Eag-related protein 1,ERG,ERG-1,ERG1,Ether-a-go-go-related gene potassium channel 1,Ether-a-go-go-related protein 1,H-ERG,HERG,hERG-1,hERG1,Voltage-gated potassium channel subunit Kv11.1",Q12809
"CaSR,GPRC2A,Parathyroid cell calcium-sensing receptor 1,PCAR1",P41180
"Calregulin,CRP55,CRTC,Endoplasmic reticulum resident protein 60,ERp60,grp60,HACBP",P27797
"Calcium- and integrin-binding protein,Calmyrin,CIB,CIBP,DNA-PKcs-interacting protein,Kinase-interacting protein,KIP,PRKDCIP,SIP2-28,SNK-interacting protein 2-28",Q99828
"ALG2,Apoptosis-linked gene 2 protein,Probable calcium-binding protein ALG-2",O75340
"22 kDa protein,CP-22,CP22,V19",P30626
"Calcineurin B-like protein,Calcium-binding protein CHP,Calcium-binding protein p22,CHP,EF-hand calcium-binding domain-containing protein p22",Q99653
"Basement-membrane protein 40,BM-40,ON,Osteonectin,Secreted protein acidic and rich in cysteine",P09486
"IP90,Major histocompatibility complex class I antigen-binding protein p88,p90",P27824
"
    ",P35556
"S-100 protein beta chain,S-100 protein subunit beta,S100 calcium-binding protein B",P04271
"Calsequestrin, cardiac muscle isoform",O14958
"Gluconolactonase,GNL,RC,Senescence marker protein 30,SMP-30,SMP30",Q15493
"ABP32,PEF protein with a long N-terminal hydrophobic domain,Penta-EF hand domain-containing protein 1",Q9UBV8
"CACY,Calcyclin,Growth factor-inducible protein 2A9,MLN 4,PRA,Prolactin receptor-associated protein,S100 calcium-binding protein A6",P06703
"Fortilin,Histamine-releasing factor,HRF,p23,TCTP",P13693
"Kinase-interacting protein 2,KIP 2,KIP2",O75838
S100 calcium-binding protein A13,Q99584
"Calmitine,Calsequestrin, skeletal muscle isoform,CASQ",P31415
"CALNUC,NUC",Q02818
"DNA-binding protein NEFA,Gastric cancer antigen Zg4,NEFA,Prepronesfatin",P80303
"CALM,CALML2,CAM,CAM1,CAM2,CAM3,CAMB,CAMC,CAMIII",P0DP23
KIAA1776,Q75N90
GCL,P28676
"Calcium-dependent activator protein for secretion 1,CAPS,CAPS-1,CAPS1,KIAA1121",Q9ULU8
"CAM2,CAMB",P0DP24
"CALML2,CAM3,CAMC,CAMIII",P0DP25
"Aging-associated gene 13 protein,Protein S100-F,S100 calcium-binding protein A16,S100F",Q96FQ6
"29 kDa calbindin,CAB29,CR",P22676
Calcyphosine,Q13938
"Calcium-dependent activator protein for secretion 2,CAPS-2,CAPS2,KIAA1591",Q86UW7
"Calreticulin-2,Calsperin,CRT2",Q96L12
"KIAA0578,Neurexin I-alpha,Neurexin-1-alpha",Q9ULB1
"FLUP,FREQ,Frequenin homolog,Frequenin-like protein,Frequenin-like ubiquitous protein,NCS-1",P62166
"1,25-dihydroxyvitamin D3 receptor,NR1I1,Nuclear receptor subfamily 1 group I member 1,VDR",P11473
"DBP,DBP-maf,Gc,Gc protein-derived macrophage activating factor,Gc-globulin,Gc-MAF,GcMAF,Group-specific component,Vitamin D-binding protein-macrophage activating factor",P02774
"PGE receptor EP3 subtype,PGE2-R,Prostanoid EP3 receptor",P43115
"PGE receptor EP4 subtype,Prostanoid EP4 receptor,PTGER2",P35408
"2.7.11.24,ERK-2,ERK2,ERT1,Extracellular signal-regulated kinase 2,MAP kinase 1,MAP kinase 2,MAP kinase isoform p42,MAPK 2,Mitogen-activated protein kinase 2,p42-MAPK,PRKM1,PRKM2",P28482
"ADRA1C,Alpha-1A adrenoceptor,Alpha-1A adrenoreceptor,Alpha-1C adrenergic receptor,Alpha-adrenergic receptor 1c",P35348
"Alpha-1B adrenoceptor,Alpha-1B adrenoreceptor",P35368
"ADRA2R,ADRAR,Alpha-2 adrenergic receptor subtype C10,Alpha-2A adrenoceptor,Alpha-2A adrenoreceptor,Alpha-2AAR",P08913
"ADRA2L1,ADRA2RL1,Alpha-2 adrenergic receptor subtype C2,Alpha-2B adrenoceptor,Alpha-2B adrenoreceptor,Alpha-2BAR",P18089
"ADRA2L2,ADRA2RL2,Alpha-2 adrenergic receptor subtype C4,Alpha-2C adrenoceptor,Alpha-2C adrenoreceptor,Alpha-2CAR",P18825
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"ADRB2R,B2AR,Beta-2 adrenoceptor,Beta-2 adrenoreceptor",P07550
"ADRA1A,Alpha-1A adrenergic receptor,Alpha-1D adrenoceptor,Alpha-1D adrenoreceptor,Alpha-adrenergic receptor 1a",P25100
"ADRB3R,B3AR,Beta-3 adrenoceptor,Beta-3 adrenoreceptor",P13945
"D-OR-1,OPRD",P41143
"K-OR-1,OPRK",P41145
"hMOP,M-OR-1,MOP,MOR1,Mu opiate receptor,Mu opioid receptor",P35372
"Capsaicin receptor,Osm-9-like TRP channel 1,OTRPC1,TrpV1,Vanilloid receptor 1,VR1",Q8NER1
"Macrophage receptor with collagenous structure,SCARA2,Scavenger receptor class A member 2",Q9UEW3
"NR1C3,Nuclear receptor subfamily 1 group C member 3,PPAR-gamma",P37231
"NR1C1,Nuclear receptor subfamily 1 group C member 1,PPAR,PPAR-alpha",Q07869
"BHLHD1,Class D basic helix-loop-helix protein 1,SREBP-1,SREBP1,Sterol regulatory element-binding transcription factor 1",P36956
"CYB5,MCB5,Microsomal cytochrome b5 type A",P00167
"CACNLG,Dihydropyridine-sensitive L-type, skeletal muscle calcium channel subunit gamma",Q06432
"ATP-regulated potassium channel ROM-K,Inward rectifier K(+) channel Kir1.1,Potassium channel, inwardly rectifying subfamily J member 1,ROMK1",P48048
"1.3.1.39,ENR,NADPH-dependent enoyl-ACP reductase",Q6GI75
"KYNA receptor,Kynurenic acid receptor",Q9HC97
"
    ",P11229
"CK-2e,Cytokeratin-2e,Epithelial keratin-2e,K2e,Keratin-2 epidermis,Keratin-2e,KRT2A,KRT2E,Type-II keratin Kb2",P35908
"IB-1,IB1,Islet-brain 1,JIP-1,JIP1,JNK MAP kinase scaffold protein 1,Mitogen-activated protein kinase 8-interacting protein 1,PRKM8IP",Q9UQF2
"CK-12,Cytokeratin-12,K12,Keratin-12",Q99456
"3.4.21.5,Coagulation factor II",P00734
"3.4.21.6,Stuart factor,Stuart-Prower factor",P00742
"
    ",P11229
"
    ",P08172
"
    ",P20309
"
    ",P08173
"
    ",P08912
"Aging-associated gene 8 protein,hSigmaR1,OPRS1,SIG-1R,Sigma 1-type opioid receptor,Sigma1-receptor,Sigma1R,SR-BP,SR31747-binding protein,SRBP",Q99720
"Eag homolog,Eag-related protein 1,ERG,ERG-1,ERG1,Ether-a-go-go-related gene potassium channel 1,Ether-a-go-go-related protein 1,H-ERG,HERG,hERG-1,hERG1,Voltage-gated potassium channel subunit Kv11.1",Q12809
"K-OR-1,OPRK",P41145
"hMOP,M-OR-1,MOP,MOR1,Mu opiate receptor,Mu opioid receptor",P35372
hToll,O00206
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"1.14.18.1,LB24-AB,Monophenol monooxygenase,SK29-AB,Tumor rejection antigen AB",P14679
"NR3C3,Nuclear receptor subfamily 3 group C member 3,PR",P06401
"DHTR,Dihydrotestosterone receptor,NR3C4,Nuclear receptor subfamily 3 group C member 4",P10275
"ER-beta,ESTRB,NR3A2,Nuclear receptor subfamily 3 group A member 2",Q92731
"ER,ER-alpha,ESR,Estradiol receptor,NR3A1,Nuclear receptor subfamily 3 group A member 1",P03372
"ABP,SBP,Sex steroid-binding protein,SHBG,TeBG,Testis-specific androgen-binding protein,Testosterone-estradiol-binding globulin,Testosterone-estrogen-binding globulin",P04278
H1R,P35367
"
    ",P11229
"
    ",P08172
"
    ",P20309
"
    ",P08173
"
    ",P08912
"5.99.1.2,DNA topoisomerase I",P11387
"2.3.2.13,TG(C),TGase C,TGase H,TGase-2,TGC,Tissue transglutaminase,Transglutaminase C,Transglutaminase H,Transglutaminase-2",P21980
"1.14.18.1,LB24-AB,Monophenol monooxygenase,SK29-AB,Tumor rejection antigen AB",P14679
"5-HT-1A,ADRB2RL1,ADRBRL1,G-21,Serotonin receptor 1A",P08908
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"ADRA1C,Alpha-1A adrenoceptor,Alpha-1A adrenoreceptor,Alpha-1C adrenergic receptor,Alpha-adrenergic receptor 1c",P35348
Dopamine D2 receptor,P14416
Dopamine D1 receptor,P21728
Dopamine D3 receptor,P35462
Dopamine D1 receptor,P21728
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"ADRA2R,ADRAR,Alpha-2 adrenergic receptor subtype C10,Alpha-2A adrenoceptor,Alpha-2A adrenoreceptor,Alpha-2AAR",P08913
"ADRA1C,Alpha-1A adrenoceptor,Alpha-1A adrenoreceptor,Alpha-1C adrenergic receptor,Alpha-adrenergic receptor 1c",P35348
"ADRB1R,B1AR,Beta-1 adrenoceptor,Beta-1 adrenoreceptor",P08588
"HLAA,MHC class I antigen A*2",P01892
"HLAA,MHC class I antigen A*3",P04439
"HLAB,MHC class I antigen B*27",P03989
"CF2R,Coagulation factor II receptor,PAR-1,PAR1,Thrombin receptor,TR",P25116
"Coagulation factor II receptor-like 3,PAR-4,PAR4,Thrombin receptor-like 3",Q96RI0
"3.4.21.27,FXI,Plasma thromboplastin antecedent,PTA",P03951
"2.3.2.13,Coagulation factor XIIIa,F13A,Protein-glutamine gamma-glutamyltransferase A chain,Transglutaminase A chain",P00488
"Fibrin-stabilizing factor B subunit,Protein-glutamine gamma-glutamyltransferase B chain,Transglutaminase B chain",P05160
Fibrinogen alpha chain precursor,P02671
Fibrinogen beta chain precursor,P02675
Fibrinogen gamma chain  precursor,P02679
"Activated protein C cofactor,Proaccelerin, labile factor",P12259
"AHF,Antihemophilic factor,F8C,Procoagulant component",P00451
Fibrinogen alpha chain precursor,P02671
Fibrinogen beta chain precursor,P02675
"2.3.2.13,Coagulation factor XIIIa,F13A,Protein-glutamine gamma-glutamyltransferase A chain,Transglutaminase A chain",P00488
"3.4.17.20,Carboxypeptidase U,CPU,pCPB,Plasma carboxypeptidase B,TAFI,Thrombin-activable fibrinolysis inhibitor",Q96IY4
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"Capsaicin receptor,Osm-9-like TRP channel 1,OTRPC1,TrpV1,Vanilloid receptor 1,VR1",Q8NER1
"1.14.13.39,HEP-NOS,Hepatocyte NOS,Inducible NO synthase,Inducible NOS,iNOS,NOS type II,NOS2A,Peptidyl-cysteine S-nitrosylase NOS2",P35228
"1.14.99.1,COX-2,COX2,Cyclooxygenase-2,PGH synthase 2,PGHS-2,PHS II,Prostaglandin H2 synthase 2,Prostaglandin-endoperoxide synthase 2",P35354
"Activated protein C receptor,APC receptor,Endothelial cell protein C receptor,EPCR",Q9UNN8
"INCAM-100,L1CAM,V-CAM 1",P19320
"10 kDa interferon gamma-induced protein,Gamma-IP10,INP10,IP-10,SCYB10,Small-inducible cytokine B10",P02778
Alpha-1 type I collagen,P02452
"CDw116,CSF2R,CSF2RY,GM-CSF-R-alpha",P15509
"Capsaicin receptor,Osm-9-like TRP channel 1,OTRPC1,TrpV1,Vanilloid receptor 1,VR1",Q8NER1
"TrpV3,Vanilloid receptor-like 3,VRL-3",Q8NET8
"ANKTM1,Ankyrin-like with transmembrane domains protein 1,Transformation-sensitive protein p120",O75762
"Long transient receptor potential channel 6,LTrpC-6,LTRPC6,Transient receptor potential p8,Trp-p8,TRPP8",Q7Z2W7
"CaSR,GPRC2A,Parathyroid cell calcium-sensing receptor 1,PCAR1",P41180
"Calregulin,CRP55,CRTC,Endoplasmic reticulum resident protein 60,ERp60,grp60,HACBP",P27797
